,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
167,25.6,2014,78.1285469660732,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,211,2014,FIN,25.6,78.1285469660732
168,25.2,2015,78.5940644374911,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,212,2015,FIN,25.2,78.5940644374911
169,25.4,2016,78.42826748302,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,213,2016,FIN,25.4,78.42826748302
170,25.3,2017,78.7219976377303,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,214,2017,FIN,25.3,78.7219976377303
171,25.9,2018,78.9474813244868,1.0,0.0,0.0,0.0,0.0,0.9999994561221683,0.0,0.0,1.0,215,2018,FIN,25.9,78.9474813244868
172,29.0,1995,73.8346967265736,3.666400516522117e-12,0.9999999999928963,3.4372504464324706e-12,1.0,0.0,0.0,0.678754659515708,0.32124534048429204,0.0,216,1995,FRA,29.0,73.8346967265736
173,29.0,1996,74.0631559114327,3.666400516522117e-12,0.9999999999928963,3.4372504464324706e-12,1.0,0.0,0.0,0.5873896263842786,0.4126103736157214,0.0,217,1996,FRA,29.0,74.0631559114327
174,29.0,1997,74.5060887290889,3.666400516522117e-12,0.9999999999928963,3.4372504464324706e-12,1.0,0.0,0.0,0.4102526398143852,0.5897473601856148,0.0,218,1997,FRA,29.0,74.5060887290889
175,28.0,1998,74.7223915632105,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.32374915509728247,0.6762508449027176,0.0,219,1998,FRA,28.0,74.7223915632105
176,29.0,1999,74.9388282096249,3.666400516522117e-12,0.9999999999928963,3.4372504464324706e-12,1.0,0.0,0.0,0.23719215638128285,0.7628078436187171,0.0,220,1999,FRA,29.0,74.9388282096249
177,28.0,2000,75.2345039961953,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.11894596701128103,0.881054032988719,0.0,221,2000,FRA,28.0,75.2345039961953
178,27.0,2001,75.4304275944126,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.04059251384023604,0.959407486159764,0.0,222,2001,FRA,27.0,75.4304275944126
179,27.0,2002,75.7052603261292,0.6666666666666666,0.3333333333333333,0.0,0.999999999972412,2.758800138719039e-11,0.0,0.0,0.9288360903352498,0.07116390966475021,223,2002,FRA,27.0,75.7052603261292
180,28.2,2004,76.674286201241,0.2666666666666669,0.7333333333333331,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5309858941568486,0.4690141058431514,225,2004,FRA,28.2,76.674286201241
181,27.7,2005,76.7188880901482,0.43333333333333357,0.5666666666666664,0.0,0.5,0.5,0.0,0.0,0.5126738235430401,0.4873261764569599,226,2005,FRA,27.7,76.7188880901482
182,27.3,2006,77.1606252922814,0.5666666666666664,0.43333333333333357,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.331311037427845,0.668688962572155,227,2006,FRA,27.3,77.1606252922814
183,26.6,2007,77.3864461386733,0.7999999999999995,0.20000000000000048,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.2385964150986636,0.7614035849013364,228,2007,FRA,26.6,77.3864461386733
184,29.8,2008,77.5887342903086,0.0,0.75,0.25,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.0,0.15554354429335104,0.844456455706649,229,2008,FRA,29.8,77.5887342903086
185,29.9,2009,77.747408640613,0.0,0.7187500000000007,0.2812499999999993,0.0,0.7999999999999999,0.19999999999999998,0.0,0.09039706779724475,0.9096029322027552,230,2009,FRA,29.9,77.747408640613
186,29.8,2010,78.0113917159664,0.0,0.75,0.25,0.0,0.6,0.4,0.0,0.0,1.0,231,2010,FRA,29.8,78.0113917159664
187,30.8,2011,78.4233992131928,0.0,0.4375000000000003,0.5624999999999997,0.0,0.39999999999999997,0.6,0.0,0.0,1.0,232,2011,FRA,30.8,78.4233992131928
188,30.5,2012,78.4868645929089,0.0,0.5312500000000004,0.46874999999999956,0.0,0.2,0.8,0.0,0.0,1.0,233,2012,FRA,30.5,78.4868645929089
189,30.1,2013,78.7645330308716,0.0,0.6562499999999999,0.3437500000000001,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.0,1.0,234,2013,FRA,30.1,78.7645330308716
190,29.2,2014,79.2733059741953,0.0,0.9375000000000003,0.06249999999999972,0.0,0.0,1.0,0.0,0.0,1.0,235,2014,FRA,29.2,79.2733059741953
191,29.2,2015,79.0153965874292,0.0,0.9375000000000003,0.06249999999999972,0.0,0.0,1.0,0.0,0.0,1.0,236,2015,FRA,29.2,79.0153965874292
192,29.3,2016,79.3130414962545,0.0,0.9062499999999999,0.09375000000000014,0.0,0.0,1.0,0.0,0.0,1.0,237,2016,FRA,29.3,79.3130414962545
193,28.8,2017,79.4397665953206,0.06666666666666643,0.9333333333333336,0.0,0.0,0.0,1.0,0.0,0.0,1.0,238,2017,FRA,28.8,79.4397665953206
194,32.0,1995,73.9258924543502,0.0,0.06250000000000083,0.9374999999999991,1.0,0.0,0.0,0.6422838093947415,0.35771619060525844,0.0,240,1995,GBR,32.0,73.9258924543502
