countryid;country;date;date_label;industry;cpi;infrate;ER;ibor;bondsIR;infexp;ABG;BN;LM;BG;keyIR;t1;t2;t3;t4;t5;trans;Oil prices;ECB shadow rate;dummy_exp;dummy_moderate_exp;dummy_nonexp
8;norway;160;01.04.2014;102.5270758;97.7;1.88;8.245909091;1.752105263;2.8140000000000001;2.07;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;107.98;-0.73402000000000001;1;NA;NA
8;norway;161;01.05.2014;95.5346651;97.8;1.88;8.156386364;1.819;2.669;2.08;0.0105263157894737;0;-0.2;0;1.5;3;2.5;1;3;3;12.50;109.22;-0.82404999999999995;1;NA;NA
8;norway;162;01.06.2014;101.911589;97.5;1.88;8.217261905;1.804;2.484;1.98;-0.0127659574468085;0.012765957;-1;-0.5;1.5;3;2.5;1;3;3;12.50;111.93;-0.86085;1;NA;NA
8;norway;163;01.07.2014;97.33796296;98.3;2.29;8.387956522;1.715217391;2.3540000000000001;2.05;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;108.64;-0.95765999999999996;1;NA;NA
8;norway;164;01.08.2014;101.8007203;97.9;1.98;8.252238095;1.722380952;2.254;2.10;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;103.5;-1.33887;1;NA;NA
8;norway;165;01.09.2014;107.5702076;98.5;2.18;8.179772727;1.700909091;2.2570000000000001;2.13;-0.00813008130081301;0.024390244;-1;0;1.5;3;2.5;1;3;3;12.50;99.09;-1.33213;1;NA;NA
8;norway;166;01.10.2014;111.1668758;98.6;2.07;8.313630435;1.625652174;2.0489999999999999;2.21;0.0416666666666667;-0.010416667;-0.166666667;-0.5;1.5;3;2.5;1;3;3;12.50;88.63;-1.5501100000000001;1;NA;NA
8;norway;167;01.11.2014;104.3425814;98.6;1.96;8.4912;1.659;1.881;2.12;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;79.54;-1.8859699999999999;1;NA;NA
8;norway;168;01.12.2014;104.5618247;98.6;2.07;8.978913043;1.5345;1.5389999999999999;2.24;0;-0.045045045;-0.666666667;-0.333333333333333;1.5;3;2.5;1;3;3;12.50;62.75;-2.2490199999999998;1;NA;NA
8;norway;169;01.01.2015;99.76415094;98.6;2.07;8.936795455;1.388095238;1.2549999999999999;2.25;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;49.71;-2.6314600000000001;1;NA;NA
8;norway;170;01.02.2015;102.0023557;98.9;1.85;8.618775;1.376;1.405;2.11;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;58.92;-2.5611899999999999;1;NA;NA
8;norway;171;01.03.2015;102.0930233;99.2;1.95;8.643409091;1.384090909;1.415;2.17;-0.0143884892086331;0;-0.375;-0.142857142857143;1.5;3;2.5;1;3;3;12.50;56.82;-2.59693;1;NA;NA
8;norway;172;01.04.2015;96.12676056;99.6;1.94;8.524140909;1.473684211;1.579;1.99;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;60.56;-2.0041799999999999;1;NA;NA
8;norway;173;01.05.2015;104.6740467;99.8;2.04;8.406619048;1.487222222;1.5249999999999999;1.92;0.0198019801980198;-0.00990099;-0.5;-0.5;1.5;3;2.5;1;3;3;12.50;65.27;-2.3478599999999998;1;NA;NA
8;norway;174;01.06.2015;103.2825322;100.1;2.67;8.754977273;1.354090909;1.857;1.93;-0.0727272727272727;-0.063636364;-0.875;-1;1.5;3;2.5;1;3;3;12.50;62.45;-2.3401700000000001;1;NA;NA
8;norway;175;01.07.2015;101.4268728;100.1;1.83;8.935652174;1.267826087;1.569;1.90;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;57.09;-2.5641799999999999;1;NA;NA
8;norway;176;01.08.2015;103.4198113;99.9;2.04;9.1815;1.201428571;1.504;1.93;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;48.38;-2.4012600000000002;1;NA;NA
8;norway;177;01.09.2015;102.8376844;100.6;2.13;9.3075;1.155454545;1.474;2.19;-0.00819672131147541;-0.057377049;-0.166666667;-0.6;1.5;3;2.5;1;3;3;12.50;48.54;-2.5592600000000001;1;NA;NA
8;norway;178;01.10.2015;97.17832957;101;2.43;9.289159091;1.114090909;1.5920000000000001;2.28;NA;NA;NA;NA;1.5;3;2.5;1;3;3;12.50;49.4;-2.72919;1;NA;NA
8;norway;179;01.11.2015;98.38150289;101.3;2.74;9.257219048;1.150952381;1.4530000000000001;2.32;0;-0.037974684;-1;-1;1.5;3;2.5;1;3;3;12.50;46.04;-2.86056;1;NA;NA
8;norway;180;01.12.2015;97.58897819;100.9;2.33;9.46823913;1.137619048;1.482;2.49;-0.00862068965517241;0.017241379;-0.4;-0.0909090909090909;1.25;3;2.5;1;3;3;12.50;38.88;-2.5615600000000001;1;NA;NA
8;norway;181;01.01.2016;101.0638298;101.5;2.94;9.5913;1.161;1.349;2.43;NA;NA;NA;NA;1.25;3;2.5;1;3;3;12.50;32.4;-3.22174;1;NA;NA
8;norway;182;01.02.2016;98.72979215;102.1;3.24;9.56282381;1.091904762;1.357;2.44;NA;NA;NA;NA;1.25;3;2.5;1;3;3;12.50;33.64;-3.6768800000000001;1;NA;NA
8;norway;183;01.03.2016;98.17767654;102.5;3.33;9.426886957;1.019;1.2110000000000001;2.39;-0.0263157894736842;-0.078947368;-0.538461538;-1;1.25;3;2.5;1;3;3;12.50;39.77;-3.7627700000000002;1;NA;NA
8;norway;184;01.04.2016;105.6166056;102.9;3.31;9.322371429;0.98047619;1.504;2.43;NA;NA;NA;NA;1.25;3;2.5;1;3;3;12.50;43.22;-3.6241099999999999;1;NA;NA
8;norway;185;01.05.2016;101.7626322;103.2;3.41;9.307445455;0.982631579;1.381;2.42;0.0517241379310345;0.017241379;0;1;1.25;3;2.5;1;3;3;12.50;47.64;-3.8114599999999998;1;NA;NA
8;norway;186;01.06.2016;93.87060159;103.8;3.70;9.327781818;1.02;1.01;2.48;0.0102040816326531;0.030612245;-0.2;0.5;1;3;2.5;1;3;3;12.50;49.9;-4.3353999999999999;1;NA;NA
8;norway;187;01.07.2016;100.1172333;104.5;4.40;9.368980952;1.01;0.98599999999999999;2.39;NA;NA;NA;NA;1;3;2.5;1;3;3;12.50;46.57;-4.5447499999999996;1;NA;NA
8;norway;188;01.08.2016;93.04446978;103.9;4.00;9.302986957;1.077391304;1.083;2.40;NA;NA;NA;NA;1;3;2.5;1;3;3;12.50;47.09;-4.5219500000000004;1;NA;NA
8;norway;189;01.09.2016;86.86534216;104.2;3.58;9.197077273;1.087272727;1.2110000000000001;2.52;0.0229007633587786;0.015267176;-0.4;0.5;0.75;3;2.5;1;3;3;12.50;47.31;-4.5695800000000002;1;NA;NA
8;norway;190;01.10.2016;100.8130081;104.7;3.66;9.000919048;1.110952381;1.395;2.39;0;0.025;0;0;0.75;3;2.5;1;3;3;12.50;51.39;-3.6245099999999999;1;NA;NA
8;norway;191;01.11.2016;101.4101058;104.9;3.55;9.0807;1.098636364;1.6619999999999999;2.31;NA;NA;NA;NA;0.75;3;2.5;1;3;3;12.50;47.06;-4.1779200000000003;1;NA;NA
8;norway;192;01.12.2016;99.05882353;104.4;3.47;9.028254545;1.161904762;1.6559999999999999;2.25;-0.00757575757575758;0.022727273;-0.166666667;-0.454545454545454;0.75;3;2.5;1;3;3;12.50;54.86;-4.52379;1;NA;NA
8;norway;193;01.01.2017;101.4035088;104.3;2.76;8.998954545;1.075;1.7150000000000001;2.35;NA;NA;NA;NA;0.75;3;2.5;1.5;3;3;13.00;55.49;-4.6239299999999997;1;NA;NA
8;norway;194;01.02.2017;101.6374269;104.7;2.55;8.860335;1.0185;1.6259999999999999;2.22;NA;NA;NA;NA;0.75;3;2.5;1.5;3;3;13.00;56.04;-5.3222699999999996;1;NA;NA
8;norway;195;01.03.2017;101.2761021;105;2.44;9.091886957;0.964782609;1.655;2.05;-0.0247933884297521;0;-0.142857143;0;0.5;3;2.5;1.5;3;3;13.00;52.6;-5.3752599999999999;1;NA;NA
8;norway;196;01.04.2017;101.1560694;105.2;2.24;9.18972;0.977647059;1.6359999999999999;1.91;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;53.87;-5.3340800000000002;1;NA;NA
8;norway;197;01.05.2017;100.2309469;105.4;2.13;9.399978261;0.9015;1.5149999999999999;1.92;-0.01;0;-0.5;-1;0.5;3;2.5;1.5;3;3;13.00;51.42;-5.50204;1;NA;NA
8;norway;198;01.06.2017;105.1995163;105.8;1.93;9.499345455;0.867142857;1.655;1.87;0;0.011363636;-0.333333333;-1;0.5;3;2.5;1.5;3;3;13.00;47.52;-5.1359399999999997;1;NA;NA
8;norway;199;01.07.2017;101.6393443;106.1;1.53;9.398842857;0.838095238;1.6659999999999999;1.84;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;49.18;-5.1847700000000003;1;NA;NA
8;norway;200;01.08.2017;106.8627451;105.3;1.35;9.320143478;0.800434783;1.5529999999999999;1.84;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;51.82;-5.4388399999999999;1;NA;NA
8;norway;201;01.09.2017;112.4523507;105.9;1.63;9.327461905;0.80047619;1.6060000000000001;1.76;0;0.056;-0.090909091;-1;0.5;3;2.5;1.5;3;3;13.00;55.41;-5.2564000000000002;1;NA;NA
8;norway;202;01.10.2017;97.92626728;106;1.24;9.397568182;0.821363636;1.6279999999999999;1.73;-0.00952380952380952;0.019047619;0;-0.5;0.5;3;2.5;1.5;3;3;13.00;57.61;-5.3181099999999999;1;NA;NA
8;norway;203;01.11.2017;98.14600232;106.1;1.14;9.6082;0.78;1.51;1.57;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;62.71;-5.2229599999999996;1;NA;NA
8;norway;204;01.12.2017;100.9501188;106.1;1.63;9.846485714;0.826315789;1.61;1.49;-0.0166666666666667;0.05;0;-0.333333333333333;0.5;3;2.5;1.5;3;3;13.00;63.98;-4.8251999999999997;1;NA;NA
8;norway;205;01.01.2018;101.384083;106;1.63;9.654843478;0.84;1.8169999999999999;1.61;-0.0114942528735632;0.034482759;0.2;-1;0.5;3;2.5;1.5;3;3;13.00;69.01;-4.7183000000000002;1;NA;NA
8;norway;206;01.02.2018;101.150748;107;2.20;9.67115;0.926;1.9590000000000001;1.69;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;65.53;-5.14663;1;NA;NA
8;norway;207;01.03.2018;100.4581901;107.3;2.19;9.585790909;1.0715;1.8839999999999999;1.69;-0.00854700854700855;0.05982906;0.076923077;0.2;0.5;3;2.5;1.5;3;3;13.00;66.82;-5.4761300000000004;1;NA;NA
8;norway;208;01.04.2018;98.62857143;107.7;2.38;9.621266667;1.142;1.877;1.72;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;71.72;-5.5954800000000002;1;NA;NA
8;norway;209;01.05.2018;98.15668203;107.8;2.28;9.573708696;1.07;1.76;1.79;-0.0333333333333333;0.066666667;0.125;-1;0.5;3;2.5;1.5;3;3;13.00;77.03;-6.1347800000000001;1;NA;NA
8;norway;210;01.06.2018;102.6436782;108.5;2.55;9.474647619;1.007619048;1.796;1.93;0;0.117647059;0.111111111;-0.333333333333333;0.5;3;2.5;1.5;3;3;13.00;75.47;-6.3408499999999997;1;NA;NA
8;norway;211;01.07.2018;100.5760369;109.3;3.02;9.497509091;1.036363636;1.8859999999999999;1.91;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;74.98;-6.2901600000000002;1;NA;NA
8;norway;212;01.08.2018;102.293578;108.9;3.42;9.616130435;1.036521739;1.77;1.86;-0.0119047619047619;0.083333333;0.333333333;-1;0.5;3;2.5;1.5;3;3;13.00;73.83;-6.4017200000000001;1;NA;NA
8;norway;213;01.09.2018;99.88700565;109.5;3.40;9.620475;1.0875;1.9350000000000001;2.01;0;0.076190476;-0.230769231;-0.6;0.5;3;2.5;1.5;3;3;13.00;79.08;-6.2217799999999999;1;NA;NA
8;norway;214;01.10.2018;104.4705882;109.3;3.11;9.479330435;1.094782609;1.944;2.08;0;0.071428571;0.333333333;-1;0.5;3;2.5;1.5;3;3;13.00;80.51;-6.1745000000000001;1;NA;NA
8;norway;215;01.11.2018;102.2432113;109.8;3.49;9.627186364;1.199545455;1.82;2.05;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;65.86;-6.2358700000000002;1;NA;NA
8;norway;216;01.12.2018;101.6470588;109.8;3.49;9.815733333;1.276111111;1.77;1.98;-0.0714285714285714;0.031746032;-0.294117647;-0.6;0.5;3;2.5;1.5;3;3;13.00;57.77;-6.1543000000000001;1;NA;NA
8;norway;217;01.01.2019;96.47326507;109.3;3.11;9.771156522;1.260454545;1.7290000000000001;1.95;0.0117647058823529;0.035294118;-0.2;-1;0.5;3;2.5;1.5;3;3;13.00;60.19;-6.3397500000000004;1;NA;NA
8;norway;218;01.02.2019;94.4254835;110.2;2.99;9.744385;1.269;1.742;2.12;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;64.48;-6.2922099999999999;1;NA;NA
8;norway;219;01.03.2019;93.7286203;110.4;2.89;9.718052381;1.34047619;1.6319999999999999;2.15;-0.0185185185185185;0.055555556;0;0;0.5;3;2.5;1.5;3;3;13.00;66.93;-6.6025900000000002;1;NA;NA
8;norway;220;01.04.2019;96.17612978;110.8;2.88;9.618281818;1.4;1.7549999999999999;2.25;NA;NA;NA;NA;0.5;3;2.5;1.5;3;3;13.00;71.57;-6.4430500000000004;1;NA;NA
8;norway;221;01.05.2019;97.30046948;110.5;2.50;9.772986957;1.4595;1.5740000000000001;2.24;0.0175438596491228;0.070175439;0;-0.5;0.5;3;2.5;1.5;3;3;13.00;70.13;-6.8278499999999998;1;NA;NA
8;norway;222;01.06.2019;91.15341545;110.6;1.94;9.747255;1.512105263;1.4590000000000001;2.19;-0.015748031496063;0.05511811;0.071428571;0.142857142857143;0.5;3;2.5;1.5;3;3;13.00;62.94;-7.0868500000000001;1;NA;NA
9;poland;1;01.03.2003;105.2953157;93.40137;0.60;4.334238095;6.165714286;5.4779999999999998;1.60;0.0106788710907704;-0.0007627765064836;-0.3125;-0.227272727272727;6;3;0.5;1;1.5;1.5;7.50;30.28;.;1;NA;NA
9;poland;2;01.04.2003;108.7606838;93.57418;0.30;4.3002;5.9;5.2990000000000004;1.68;-0.00226244343891403;-0.000754147812971342;-0.240506329;0.0103092783505155;5.75;3;0.5;1;1.5;1.5;7.50;24.92;.;1;NA;NA
9;poland;3;01.05.2003;111.6883117;93.57418;0.40;4.326840909;5.54;5.0590000000000002;1.75;-0.00341530054644809;0.00341530054644809;-0.333333333;-0.135802469135802;5.5;3;0.5;1;1.5;1.5;7.50;25.8;.;1;NA;NA
9;poland;4;01.06.2003;107.5471698;93.48778;0.80;4.432795238;5.377619048;5.0970000000000004;1.73;0.00950118764845606;-0.00356294536817102;-0.309859155;-0.127272727272727;5.25;3;0.5;1;1.5;1.5;7.50;27.61;.;1;NA;NA
9;poland;5;01.07.2003;109.5723014;93.14217;0.80;4.43983913;5.255217391;5.6689999999999996;1.70;0.00625488663017983;0.0172009382329945;-0.072463768;-0.0843373493975904;5.25;3;0.5;1;1.5;1.5;7.50;28.52;.;1;NA;NA
9;poland;6;01.08.2003;105.5785124;92.79655;0.70;4.367409524;5.164761905;5.6539999999999999;1.72;0;0.0121809744779582;-0.162790698;0.0561797752808989;5.25;3;0.5;1;1.5;1.5;7.50;29.84;.;1;NA;NA
9;poland;7;01.09.2003;110.5162524;93.22857;0.90;4.464936364;5.168636364;6.1139999999999999;1.74;-0.00403225806451613;0.00134408602150538;-0.297297297;-0.128205128205128;5.25;3;0.5;1;1.5;1.5;7.50;26.93;.;1;NA;NA
9;poland;8;01.10.2003;111.5173675;93.74699;1.30;4.591769565;5.42173913;7.1529999999999996;1.87;0.00703729767769177;-0.000703729767769177;-0.246376812;-0.0602409638554217;5.25;3;0.5;1;1.5;1.5;7.50;29.56;.;1;NA;NA
9;poland;9;01.11.2003;109.3385214;94.0062;1.60;4.61782;5.675;7.3940000000000001;2.01;0.0108695652173913;0.0304347826086957;0.169811321;0.222222222222222;5.25;3;0.5;1;1.5;1.5;7.50;28.87;.;1;NA;NA
9;poland;10;01.12.2003;114.1716567;94.179;1.70;4.656913043;5.689565217;6.5979999999999999;2.42;0.0187553282182438;0.0187553282182438;-0.169811321;0.0163934426229508;5.25;3;0.5;1;1.5;1.5;7.50;29.98;.;1;NA;NA
9;poland;11;01.01.2004;114.5021645;94.52461;1.60;4.711922727;5.468181818;6.8570000000000002;2.31;0.012448132780083;0.0152143845089903;-0.197530864;-0.0105263157894737;5.25;3;1;1;2.5;1.5;9.00;31.34;.;1;NA;NA
9;poland;12;01.02.2004;118.1818182;94.61102;1.60;4.851735;5.4585;6.8029999999999999;2.37;0.0118032786885246;0.0137704918032787;-0.15625;0.0721649484536082;5.25;3;1;1;2.5;1.5;9.00;30.86;.;1;NA;NA
9;poland;13;01.03.2004;123.5976789;94.87022;1.70;4.767373913;5.493043478;6.665;2.43;0.0153340635268346;0.0290251916757941;-0.05785124;0.00854700854700855;5.25;3;1;1;2.5;1.5;9.00;33.8;.;1;NA;NA
9;poland;14;01.04.2004;121.8074656;95.64785;2.20;4.757927273;5.688636364;7.274;2.51;0.0361930294906166;0.056970509383378;-0.094736842;0.134020618556701;5.25;3;1;1;2.5;1.5;9.00;33.51;.;1;NA;NA
9;poland;15;01.05.2004;112.0155039;96.59828;3.40;4.726019048;5.986666667;7.3920000000000003;2.58;0.0500238208670796;0.0609814197236779;0.043103448;0.212121212121212;5.25;3;1;1;2.5;1.5;9.00;37.59;.;1;NA;NA
9;poland;16;01.06.2004;115.9844055;97.4623;4.40;4.592040909;5.905909091;7.2469999999999999;2.94;0.0317095588235294;0.0523897058823529;0.028985507;0.167883211678832;5.25;3;1;1;2.5;1.5;9.00;35.24;.;1;NA;NA
9;poland;17;01.07.2004;106.133829;97.3759;4.60;4.468118182;6.337272727;7.4969999999999999;3.26;0.0462809917355372;0.0760330578512397;0;-0.0731707317073171;6;3;1;1;2.5;1.5;9.00;38.45;.;1;NA;NA
9;poland;18;01.08.2004;113.6986301;96.94389;4.60;4.432913636;6.583636364;7.3159999999999998;3.28;0.0179533213644524;0.0430879712746858;-0.09375;0.257142857142857;6.5;3;1;1;2.5;1.5;9.00;42.69;.;1;NA;NA
9;poland;19;01.09.2004;109.5155709;97.20309;4.40;4.37425;7.118636364;6.7690000000000001;3.29;0.0397196261682243;0.014018691588785;-0.130434783;0.172413793103448;6.5;3;1;1;2.5;1.5;9.00;43.42;2.0447360090000002;1;NA;NA
9;poland;20;01.10.2004;103.6065574;97.80791;4.50;4.319942857;6.886190476;6.8239999999999998;3.29;-0.0262582056892779;-0.0109409190371991;-0.378378378;-0.243243243243243;6.5;3;1;1;2.5;1.5;9.00;49.83;2.1357639480000001;1;NA;NA
9;poland;21;01.11.2004;111.2099644;98.06712;4.50;4.260686364;6.810909091;6.399;3.31;0.0111856823266219;0.00671140939597315;-0.15;-0.0555555555555556;6.5;3;1;1;2.5;1.5;9.00;43.46;2.1681051710000001;1;NA;NA
9;poland;22;01.12.2004;106.8181818;98.15353;4.40;4.138256522;6.720434783;5.806;3.06;0.00256410256410256;-0.0128205128205128;-0.304347826;-0.3;6.5;3;1;1;2.5;1.5;9.00;39.73;2.0753298650000001;1;NA;NA
9;poland;23;01.01.2005;106.4272212;98.23993;3.70;4.081471429;6.631428571;5.976;3.26;-0.0025974025974026;-0.0103896103896104;-0.307692308;0;6.5;3;2;1;2.5;1.5;10.00;44.06;2.0284757999999998;1;NA;NA
9;poland;24;01.02.2005;103.1135531;98.15353;3.60;3.98517;6.541;5.4870000000000001;2.86;-0.0254901960784314;0.00196078431372549;-0.242424242;0.3125;6.5;3;2;1;2.5;1.5;10.00;45.4;1.987459833;1;NA;NA
9;poland;25;01.03.2005;96.5571205;98.23993;3.40;4.022334783;6.149565217;5.4809999999999999;2.50;-0.0225409836065574;-0.0040983606557377;-0.162162162;0.352941176470588;6;3;2;1;2.5;1.5;10.00;53.12;2.0028966010000002;1;NA;NA
9;poland;26;01.04.2005;98.5483871;98.67194;3.00;4.153585714;5.782380952;5.5679999999999996;2.39;0.0019723865877712;-0.0019723865877712;-0.292682927;-0.142857142857143;5.5;3;2;1;2.5;1.5;10.00;51.12;2.0534996190000001;1;NA;NA
9;poland;27;01.05.2005;100.5190311;98.93115;2.50;4.183981818;5.483636364;5.125;2.30;-0.0208333333333333;-0.0185185185185185;-0.392857143;0.0833333333333333;5.5;3;2;1;2.5;1.5;10.00;48.01;2.0857671409999998;1;NA;NA
9;poland;28;01.06.2005;106.2184874;98.75835;1.40;4.06075;5.218636364;4.6829999999999998;2.22;-0.0292682926829268;-0.024390243902439;-0.413793103;0;5;3;2;1;2.5;1.5;10.00;53.96;2.1122235599999999;1;NA;NA
9;poland;29;01.07.2005;102.1015762;98.58554;1.30;4.099485714;4.68;4.91;2.13;0.0140845070422535;0.0261569416498994;-0.038461538;0.151515151515152;4.75;3;2;1;2.5;1.5;10.00;57.68;2.1170651789999999;1;NA;NA
9;poland;30;01.08.2005;104.475043;98.49914;1.60;4.044513043;4.675217391;4.7409999999999997;2.13;0.0130293159609121;0.00977198697068404;-0.194444444;0.0588235294117647;4.75;3;2;1;2.5;1.5;10.00;64.37;2.102268628;1;NA;NA
9;poland;31;01.09.2005;105.5292259;98.93115;1.80;3.921777273;4.513181818;4.6470000000000002;2.15;0.0439024390243902;0.0292682926829268;-0.15625;0.290322580645161;4.5;3;2;1;2.5;1.5;10.00;62.66;1.9800761060000001;1;NA;NA
9;poland;32;01.10.2005;107.4367089;99.36317;1.60;3.921052381;4.545238095;5.2930000000000001;2.21;0.0244988864142539;0.0022271714922049;-0.166666667;0.157894736842105;4.5;3;2;1;2.5;1.5;10.00;58.32;2.1470197340000001;1;NA;NA
9;poland;33;01.11.2005;108.64;99.19036;1.00;3.971527273;4.637727273;5.3520000000000003;2.28;-0.0145530145530146;0.0145530145530146;0.277777778;0.333333333333333;4.5;3;2;1;2.5;1.5;10.00;55.01;2.3497015320000001;1;NA;NA
9;poland;34;01.12.2005;109.3289689;99.01756;0.70;3.852440909;4.615909091;5.1070000000000002;2.30;0.0123203285420945;0.00410677618069815;0.05;0.222222222222222;4.5;3;2;1;2.5;1.5;10.00;56.51;2.3013087959999998;1;NA;NA
9;poland;35;01.01.2006;110.4795737;99.2;0.60;3.822768182;4.486363636;5.0140000000000002;1.78;0.0144665461121157;0.00361663652802893;-0.318181818;0.230769230769231;4.5;3;2.5;1;2;2;10.50;62.87;2.2861926129999999;1;NA;NA
9;poland;36;01.02.2006;110.1243339;99.2;0.70;3.79428;4.2615;4.5789999999999997;1.63;0.03470715835141;0.0086767895878525;-0.3125;0.538461538461538;4.25;3;2.5;1;2;2;10.50;59.66;2.3231834070000001;1;NA;NA
9;poland;37;01.03.2006;116.36953;99.1;0.40;3.880534783;4.121304348;5.1040000000000001;1.52;0.0132890365448505;0.0332225913621262;-0.105263158;0.3;4;3;2.5;1;2;2;10.50;61.59;2.518025309;1;NA;NA
9;poland;38;01.04.2006;106.2193126;99.7;0.70;3.91952;4.14;5.2809999999999997;1.49;0.028052805280528;0.0247524752475248;0.086956522;0.230769230769231;4;3;2.5;1;2;2;10.50;70.45;2.544533532;1;NA;NA
9;poland;39;01.05.2006;119.1049914;100.3;0.90;3.895765217;4.152608696;5.3209999999999997;1.46;0.0330882352941176;0.0459558823529412;-0.133333333;0.142857142857143;4;3;2.5;1;2;2;10.50;69.49;2.7401602550000002;1;NA;NA
9;poland;40;01.06.2006;112.1835443;100;0.80;4.020822727;4.175;5.6879999999999997;1.56;NA;NA;NA;NA;4;3;2.5;1;2;2;10.50;68.14;2.8227288349999999;1;NA;NA
9;poland;41;01.07.2006;115.0943396;100.1;1.10;3.996838095;4.193333333;5.556;1.66;0.0285714285714286;0.04;-0.142857143;0.0588235294117647;4;3;2.5;1;2;2;10.50;73.81;2.9813743750000001;1;NA;NA
9;poland;42;01.08.2006;112.6853377;100.4;1.60;3.90243913;4.194347826;5.6020000000000003;1.84;0.0362694300518135;0.0569948186528497;-0.142857143;0.3;4;3;2.5;1;2;2;10.50;73.19;3.2144115709999999;1;NA;NA
9;poland;43;01.09.2006;111.2275449;100.5;1.60;3.968933333;4.209047619;5.5279999999999996;2.04;0.0163690476190476;0.0282738095238095;-0.25;0.125;4;3;2.5;1;2;2;10.50;62.02;3.3606117950000001;1;NA;NA
9;poland;44;01.10.2006;114.1384389;100.4;1.20;3.903063636;4.216818182;5.1840000000000002;2.16;-0.00491803278688525;0.0163934426229508;0;0.0909090909090909;4;3;2.5;1;2;2;10.50;58.01;3.3911580649999999;1;NA;NA
9;poland;45;01.11.2006;111.1929308;100.5;1.40;3.827713636;4.197727273;5.16;2.29;0.0067001675041876;0.016750418760469;-0.12;0.0666666666666667;4;3;2.5;1;2;2;10.50;58.9;3.424142813;1;NA;NA
9;poland;46;01.12.2006;106.2874251;100.4;1.40;3.812409524;4.20047619;5.1970000000000001;2.43;0.0233463035019455;0.0252918287937743;0.25;0.391304347826087;4;3;2.5;1;2;2;10.50;62.2;3.4797052160000002;1;NA;NA
9;poland;47;01.01.2007;113.9871383;100.8;1.60;3.876395652;4.196956522;5.1740000000000004;2.21;0.0108024691358025;0.029320987654321;0.151515152;0.619047619047619;4;3;2.5;1.5;2;2;11.00;53.68;3.5605909859999998;1;NA;NA
9;poland;48;01.02.2007;111.9354839;101.1;1.90;3.89525;4.198;5.2469999999999999;2.19;0.0359168241965974;0.0396975425330813;0.147058824;0.483870967741935;4;3;2.5;1.5;2;2;11.00;57.68;3.6190706129999999;1;NA;NA
9;poland;49;01.03.2007;110.8635097;101.6;2.50;3.886322727;4.216818182;5.1760000000000002;2.19;0.0378151260504202;0.0357142857142857;0.107142857;0.5;4;3;2.5;1.5;2;2;11.00;62.13;3.7235367730000002;1;NA;NA
9;poland;50;01.04.2007;112.3266564;102.1;2.30;3.818704762;4.315238095;5.3280000000000003;2.31;0.0116279069767442;0.0271317829457364;0.555555556;0.8;4.25;3;2.5;1.5;2;2;11.00;67.44;3.7510659340000001;1;NA;NA
9;poland;51;01.05.2007;108.0924855;102.6;2.30;3.78216087;4.436521739;5.3140000000000001;2.43;0.0609137055837563;0.0253807106598985;0.444444444;0.692307692307692;4.25;3;2.5;1.5;2;2;11.00;67.49;3.8500335450000001;1;NA;NA
9;poland;52;01.06.2007;105.6417489;102.6;2.60;3.807138095;4.51;5.6440000000000001;2.54;0.0568720379146919;0.023696682464455;0.222222222;0.333333333333333;4.5;3;2.5;1.5;2;2;11.00;71.13;3.910530391;1;NA;NA
9;poland;53;01.07.2007;110.4321908;102.3;2.30;3.767945455;4.780454545;5.6020000000000003;2.60;0.0343642611683849;0.013745704467354;0.166666667;0.384615384615385;4.5;3;2.5;1.5;2;2;11.00;76.98;4.0068748999999997;1;NA;NA
9;poland;54;01.08.2007;108.4795322;101.9;1.50;3.810556522;4.90826087;5.7830000000000004;2.69;0.0271317829457364;0.0310077519379845;0.142857143;0.0588235294117647;4.75;3;2.5;1.5;2;2;11.00;70.85;3.8163236469999999;1;NA;NA
9;poland;55;01.09.2007;105.3835801;102.7;2.30;3.78881;5.091;5.7;2.70;0.0218181818181818;0.00727272727272727;-0.066666667;0.0588235294117647;4.75;3;2.5;1.5;2;2;11.00;77.17;3.7632808739999999;1;NA;NA
9;poland;56;01.10.2007;110.8387097;103.3;3.00;3.707065217;5.128695652;5.5019999999999998;2.68;0.0289017341040462;0.0115606936416185;0;0.0588235294117647;4.75;3;2.5;1.5;2;2;11.00;82.69;3.8477540970000002;1;NA;NA
