,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
270,32.0,2007,78.76755532809379,0.0,0.75,4.888533950336195e-12,0.16666666666666666,1.0,0.0,0.0,0.03874077865103469,0.9833968091495565,348,2007,ITA,32.0,78.76755532809379
271,31.2,2008,78.9746733474168,0.0,0.9500000000000002,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.0,0.0042211087638672025,0.9981909533869141,349,2008,ITA,31.2,78.9746733474168
272,31.8,2009,79.166048392575,0.0,0.7999999999999998,0.0,0.0,1.0,0.19999999999999998,0.0,0.0,1.0,350,2009,ITA,31.8,79.166048392575
273,31.7,2010,79.56062125138699,0.0,0.8250000000000002,0.0,0.0,1.0,0.4,0.0,0.0,1.0,351,2010,ITA,31.7,79.56062125138699
274,32.5,2011,79.72829001404921,0.0,0.625,0.16666666666666666,0.0,1.0,0.6,0.0,0.0,1.0,352,2011,ITA,32.5,79.72829001404921
275,32.4,2012,79.8387193773275,0.0,0.6500000000000004,0.13333333333333286,0.0,1.0,0.8,0.0,0.0,1.0,353,2012,ITA,32.4,79.8387193773275
276,32.8,2013,80.253367233991,0.0,0.5500000000000007,0.2666666666666657,0.0,0.9999999999148713,0.9999999999148713,0.0,0.0,1.0,354,2013,ITA,32.8,80.253367233991
277,32.4,2014,80.5550290448659,0.0,0.6500000000000004,0.13333333333333286,0.0,0.7999999999999999,1.0,0.0,0.0,1.0,355,2014,ITA,32.4,80.5550290448659
278,31.0,2000,66.7382008002882,0.0,0.9999999999932783,0.0,1.0,0.7142857142857143,0.0,0.7516855999588289,0.21727510003602468,0.12415720002058553,365,2000,LTU,31.0,66.7382008002882
279,31.0,2001,65.9115045177441,0.0,0.9999999999932783,0.0,1.0,0.8571428571428572,0.0,0.8697850688936991,0.11393806471801327,0.06510746555315043,366,2001,LTU,31.0,65.9115045177441
280,36.3,2005,65.2063211841538,0.0,0.0,1.0,0.5,1.0,0.0,0.9705255451208866,0.02579014801922419,0.014737227439556681,370,2005,LTU,36.3,65.2063211841538
