,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
114,35.0,1997,82.3676942145552,0.0,4.583000537232429e-12,0.9999999999938893,1.0,0.28571428571428575,0.0,0.0,0.6580764463611999,0.3419235536388001,146,1997,ESP,35.0,82.3676942145552
115,34.0,1998,82.435893087482,0.0,0.25,0.6666666666666666,1.0,0.4285714285714286,0.0,0.0,0.6410267281294999,0.3589732718705001,147,1998,ESP,34.0,82.435893087482
116,33.0,1999,82.4441725438897,0.0,0.5,0.3333333333333333,1.0,0.5714285714285715,0.0,0.0,0.6389568640275733,0.36104313597242665,148,1999,ESP,33.0,82.4441725438897
117,32.0,2000,82.869386081968,0.0,0.75,4.888533950336195e-12,1.0,0.7142857142857143,0.0,0.0,0.5326534795079994,0.46734652049200065,149,2000,ESP,32.0,82.869386081968
118,33.0,2001,83.17978670873259,0.0,0.5,0.3333333333333333,1.0,0.8571428571428572,0.0,0.0,0.45505332281685185,0.5449466771831482,150,2001,ESP,33.0,83.17978670873259
119,31.0,2002,83.2553599937951,0.0,0.9999999999932783,0.0,0.999999999972412,0.9999999999763531,0.0,0.0,0.4361600015512259,0.5638399984487741,151,2002,ESP,31.0,83.2553599937951
120,31.0,2004,83.6752082828656,0.0,0.9999999999932783,0.0,0.6666666666666666,1.0,0.0,0.0,0.3311979292836007,0.6688020707163993,153,2004,ESP,31.0,83.6752082828656
121,32.2,2005,83.6303285312723,0.0,0.6999999999999993,0.06666666666666761,0.5,1.0,0.0,0.0,0.3424178671819256,0.6575821328180744,154,2005,ESP,32.2,83.6303285312723
122,31.9,2006,84.2273958807675,0.0,0.7750000000000004,0.0,0.3333333333333333,1.0,0.0,0.0,0.19315102980812426,0.8068489701918757,155,2006,ESP,31.9,84.2273958807675
123,31.9,2007,84.1903440855868,0.0,0.7750000000000004,0.0,0.16666666666666666,1.0,0.0,0.0,0.20241397860329968,0.7975860213967003,156,2007,ESP,31.9,84.1903440855868
124,32.4,2008,84.3648871308613,0.0,0.6500000000000004,0.13333333333333286,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.0,0.15877821728467367,0.8412217827153263,157,2008,ESP,32.4,84.3648871308613
125,32.9,2009,84.6683313245463,0.0,0.5250000000000004,0.29999999999999954,0.0,1.0,0.19999999999999998,0.0,0.0829171688634247,0.9170828311365753,158,2009,ESP,32.9,84.6683313245463
126,33.5,2010,85.0236276351474,0.0,0.375,0.5,0.0,1.0,0.4,0.0,0.0,0.9711151110056838,159,2010,ESP,33.5,85.0236276351474
127,34.0,2011,85.10898765648341,0.0,0.25,0.6666666666666666,0.0,1.0,0.6,0.0,0.0,0.8667621054907187,160,2011,ESP,34.0,85.10898765648341
128,34.2,2012,85.08048634234079,0.0,0.1999999999999993,0.7333333333333343,0.0,1.0,0.8,0.0,0.0,0.9016050887205485,161,2012,ESP,34.2,85.08048634234079
129,33.7,2013,85.5208440887727,0.0,0.3249999999999993,0.5666666666666677,0.0,0.9999999999148713,0.9999999999148713,0.0,0.0,0.3632657862842879,162,2013,ESP,33.7,85.5208440887727
130,34.7,2014,85.6263251369996,0.0,0.07499999999999929,0.9000000000000009,0.0,0.7999999999999999,1.0,0.0,0.0,0.2343147359557335,163,2014,ESP,34.7,85.6263251369996
131,34.6,2015,85.3879807948265,0.0,0.09999999999999964,0.8666666666666671,0.0,0.6,1.0,0.0,0.0,0.5256917537208359,164,2015,ESP,34.6,85.3879807948265
132,34.5,2016,85.81799293575459,0.0,0.125,0.8333333333333334,0.0,0.39999999999999997,1.0,0.0,0.0,0.00027092508976738904,165,2016,ESP,34.5,85.81799293575459
133,36.0,2000,76.30568046707559,0.0,0.0,1.0,1.0,0.7142857142857143,0.0,0.7823865888207351,0.21761341117926492,0.0,173,2000,EST,36.0,76.30568046707559
134,35.0,2001,76.5043083972094,0.0,4.583000537232429e-12,0.9999999999938893,1.0,0.8571428571428572,0.0,0.7492819337984334,0.2507180662015666,0.0,174,2001,EST,35.0,76.5043083972094
135,35.0,2002,77.2089021478084,0.0,4.583000537232429e-12,0.9999999999938893,0.999999999972412,0.9999999999763531,0.0,0.6318496420319331,0.36815035796806705,0.0,175,2002,EST,35.0,77.2089021478084
136,37.4,2004,78.0138190355852,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.4976968274024666,0.5023031725975334,0.0,177,2004,EST,37.4,78.0138190355852
137,34.1,2005,78.28847048007891,0.0,0.22499999999999964,0.7000000000000005,0.5,1.0,0.0,0.45192158665351434,0.5480784133464855,0.0,178,2005,EST,34.1,78.28847048007891
138,33.1,2006,78.60678974576899,0.0,0.47499999999999964,0.36666666666666714,0.3333333333333333,1.0,0.0,0.3988683757051679,0.601131624294832,0.0,179,2006,EST,33.1,78.60678974576899
139,33.4,2007,78.7974224331511,0.0,0.40000000000000036,0.4666666666666662,0.16666666666666666,1.0,0.0,0.36709626114148364,0.6329037388585164,0.0,180,2007,EST,33.4,78.7974224331511
140,30.9,2008,79.41488515564991,0.0,0.9749999999999996,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.2641858073916813,0.7358141926083188,0.0,181,2008,EST,30.9,79.41488515564991
141,31.4,2009,80.06869407875,0.0,0.9000000000000004,0.0,0.0,1.0,0.19999999999999998,0.15521765354166678,0.8447823464583333,0.0,182,2009,EST,31.4,80.06869407875
142,31.3,2010,80.53636871496859,0.0,0.9249999999999998,0.0,0.0,1.0,0.4,0.07727188083856855,0.9227281191614315,0.0,183,2010,EST,31.3,80.53636871496859
143,31.9,2011,81.00078917718109,0.0,0.7750000000000004,0.0,0.0,1.0,0.6,0.0,0.9998027057047274,0.00019729429527259867,184,2011,EST,31.9,81.00078917718109
144,32.5,2012,81.1597143141687,0.0,0.625,0.16666666666666666,0.0,1.0,0.8,0.0,0.9600714214578261,0.03992857854217391,185,2012,EST,32.5,81.1597143141687
145,32.9,2013,81.3315413239994,0.0,0.5250000000000004,0.29999999999999954,0.0,0.9999999999148713,0.9999999999148713,0.0,0.9171146690001493,0.08288533099985074,186,2013,EST,32.9,81.3315413239994
146,35.6,2014,81.5062922370217,0.0,0.0,1.0,0.0,0.7999999999999999,1.0,0.0,0.8734269407445758,0.12657305925542417,187,2014,EST,35.6,81.5062922370217
147,34.8,2015,81.81870406670909,0.0,0.05000000000000071,0.9333333333333323,0.0,0.6,1.0,0.0,0.7953239833227279,0.2046760166772721,188,2015,EST,34.8,81.81870406670909
148,32.7,2016,81.8956075126284,0.0,0.5749999999999993,0.23333333333333428,0.0,0.39999999999999997,1.0,0.0,0.7760981218428995,0.2239018781571005,189,2016,EST,32.7,81.8956075126284
149,31.6,2017,82.3197872554041,0.0,0.8499999999999996,0.0,0.0,0.2,1.0,0.0,0.6700531861489765,0.32994681385102353,190,2017,EST,31.6,82.3197872554041
150,22.0,1996,80.5462187894619,1.0,0.0,0.0,1.0,0.14285714285714288,0.0,0.07563020175634942,0.9243697982436506,0.0,193,1996,FIN,22.0,80.5462187894619
151,22.0,1997,80.5220971245739,1.0,0.0,0.0,1.0,0.28571428571428575,0.0,0.07965047923768273,0.9203495207623174,0.0,194,1997,FIN,22.0,80.5220971245739
152,22.0,1998,80.8402808600654,1.0,0.0,0.0,1.0,0.4285714285714286,0.0,0.026619856655765755,0.9733801433442343,0.0,195,1998,FIN,22.0,80.8402808600654
153,24.0,1999,81.0386485301668,1.0,0.0,0.0,1.0,0.5714285714285715,0.0,0.0,0.990337867458301,0.009662132541699009,196,1999,FIN,24.0,81.0386485301668
154,24.0,2000,81.0302707709332,1.0,0.0,0.0,1.0,0.7142857142857143,0.0,0.0,0.9924323072667001,0.0075676927332999355,197,2000,FIN,24.0,81.0302707709332
155,27.0,2001,81.5434812237044,0.9999999999971484,2.1387336163411753e-12,0.0,1.0,0.8571428571428572,0.0,0.0,0.864129694073899,0.13587030592610105,198,2001,FIN,27.0,81.5434812237044
156,26.0,2002,81.5397157051609,1.0,0.0,0.0,0.999999999972412,0.9999999999763531,0.0,0.0,0.8650710737097747,0.13492892629022535,199,2002,FIN,26.0,81.5397157051609
157,25.5,2004,82.27384346237609,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.6815391344059769,0.3184608655940231,201,2004,FIN,25.5,82.27384346237609
158,26.0,2005,82.3027036241417,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.6743240939645752,0.32567590603542484,202,2005,FIN,26.0,82.3027036241417
159,25.9,2006,82.8368187525789,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.5407953118552733,0.4592046881447267,203,2006,FIN,25.9,82.8368187525789
160,26.2,2007,82.869432066538,1.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.532641983365501,0.46735801663449905,204,2007,FIN,26.2,82.869432066538
161,26.3,2008,83.01256736543729,1.0,0.0,0.0,5.1234852449804645e-11,1.0,6.148182293976556e-11,0.0,0.49685815864067706,0.5031418413593229,205,2008,FIN,26.3,83.01256736543729
162,25.9,2009,83.1211788321843,1.0,0.0,0.0,0.0,1.0,0.19999999999999998,0.0,0.4697052919539253,0.5302947080460747,206,2009,FIN,25.9,83.1211788321843
163,25.4,2010,83.2513631225972,1.0,0.0,0.0,0.0,1.0,0.4,0.0,0.43715921935070057,0.5628407806492994,207,2010,FIN,25.4,83.2513631225972
164,25.8,2011,83.54999055682279,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.3625023607943021,0.6374976392056979,208,2011,FIN,25.8,83.54999055682279
165,25.9,2012,83.4062762378362,1.0,0.0,0.0,0.0,1.0,0.8,0.0,0.3984309405409512,0.6015690594590488,209,2012,FIN,25.9,83.4062762378362
166,25.4,2013,83.8255022430063,1.0,0.0,0.0,0.0,0.9999999999148713,0.9999999999148713,0.0,0.2936244392484255,0.7063755607515745,210,2013,FIN,25.4,83.8255022430063
167,25.6,2014,83.85503119929629,1.0,0.0,0.0,0.0,0.7999999999999999,1.0,0.0,0.28624220017592705,0.713757799824073,211,2014,FIN,25.6,83.85503119929629
168,25.2,2015,84.17177962676381,1.0,0.0,0.0,0.0,0.6,1.0,0.0,0.20705509330904803,0.792944906690952,212,2015,FIN,25.2,84.17177962676381
169,25.4,2016,84.11934396075479,1.0,0.0,0.0,0.0,0.39999999999999997,1.0,0.0,0.22016400981130246,0.7798359901886975,213,2016,FIN,25.4,84.11934396075479
170,25.3,2017,84.2277027680875,1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.19307430797812586,0.8069256920218741,214,2017,FIN,25.3,84.2277027680875
171,25.9,2018,84.3191407512803,1.0,0.0,0.0,0.0,1.0877550717142306e-10,0.9999994561221683,0.0,0.17021481217992473,0.8297851878200753,215,2018,FIN,25.9,84.3191407512803
172,29.0,1995,81.9039526800595,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.0,0.774011829985124,0.22598817001487603,216,1995,FRA,29.0,81.9039526800595
173,29.0,1996,82.05838758089021,0.3333333333333333,0.5,0.0,1.0,0.14285714285714288,0.0,0.0,0.735403104777447,0.26459689522255303,217,1996,FRA,29.0,82.05838758089021
174,29.0,1997,82.3131822207945,0.3333333333333333,0.5,0.0,1.0,0.28571428571428575,0.0,0.0,0.6717044448013745,0.3282955551986255,218,1997,FRA,29.0,82.3131822207945
