,gini,year,e0,gini_low,gini_medium,gini_high,year_low,year_medium,year_high,e0_low,e0_medium,e0_high,index,year,country,gini,e0
16,27.6,2012,83.2943932557871,0.44827586206896475,0.5517241379310353,0.0,0.0,0.2,0.8,0.0,0.0,1.0,17,2012,AUT,27.6,83.2943932557871
17,27.0,2013,83.5664966155985,0.6551724137931033,0.34482758620689674,0.0,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.0,1.0,18,2013,AUT,27.0,83.5664966155985
18,27.6,2014,83.7367387749658,0.44827586206896475,0.5517241379310353,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,2014,AUT,27.6,83.7367387749658
19,27.2,2015,83.5947326564689,0.5862068965517241,0.4137931034482758,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20,2015,AUT,27.2,83.5947326564689
20,27.2,2016,83.95078589198309,0.5862068965517241,0.4137931034482758,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21,2016,AUT,27.2,83.95078589198309
21,27.9,2017,83.9011103962573,0.3448275862068967,0.6551724137931032,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22,2017,AUT,27.9,83.9011103962573
22,29.0,1995,80.1910521688344,0.0,0.9696969696969693,0.030303030303030696,1.0,0.0,0.0,0.8210725543053681,0.17892744569463193,0.0,24,1995,BEL,29.0,80.1910521688344
23,28.0,1996,80.47220885510991,0.3103448275862066,0.6896551724137935,0.0,1.0,0.0,0.0,0.6684203000104089,0.33157969998959114,0.0,25,1996,BEL,28.0,80.47220885510991
24,27.0,1997,80.5525255684931,0.6551724137931033,0.34482758620689674,0.0,1.0,0.0,0.0,0.6248128456833549,0.37518715431664507,0.0,26,1997,BEL,27.0,80.5525255684931
25,27.0,1998,80.56423876738171,0.6551724137931033,0.34482758620689674,0.0,1.0,0.0,0.0,0.6184532380245847,0.38154676197541526,0.0,27,1998,BEL,27.0,80.56423876738171
26,29.0,1999,80.8694943944133,0.0,0.9696969696969693,0.030303030303030696,1.0,0.0,0.0,0.4527166154321175,0.5472833845678825,0.0,28,1999,BEL,29.0,80.8694943944133
27,30.0,2000,80.9030407782598,0.0,0.6666666666666667,0.3333333333333333,1.0,0.0,0.0,0.4345028173345186,0.5654971826654814,0.0,29,2000,BEL,30.0,80.9030407782598
28,28.0,2001,81.1658549121329,0.3103448275862066,0.6896551724137935,0.0,1.0,0.0,0.0,0.2918095364889984,0.7081904635110016,0.0,30,2001,BEL,28.0,81.1658549121329
29,28.3,2003,81.2036256879954,0.2068965517241373,0.7931034482758628,0.0,0.8333333333333334,0.16666666666666666,0.0,0.27130213131838127,0.7286978686816187,0.0,32,2003,BEL,28.3,81.2036256879954
30,26.1,2004,81.8651214484278,0.9655172413793098,0.03448275862069016,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.8741531705060904,0.12584682949390952,33,2004,BEL,26.1,81.8651214484278
31,28.0,2005,81.8645156754851,0.3103448275862066,0.6896551724137935,0.0,0.5,0.5,0.0,0.0,0.8746243118275154,0.12537568817248454,34,2005,BEL,28.0,81.8645156754851
32,27.8,2006,82.154598525662,0.37931034482758563,0.6206896551724143,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6490116973969972,0.3509883026030028,35,2006,BEL,27.8,82.154598525662
33,26.3,2007,82.2177768576329,0.8965517241379307,0.10344827586206926,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0,0.5998746021063855,0.4001253978936144,36,2007,BEL,26.3,82.2177768576329
34,27.5,2008,82.3134404491695,0.4827586206896549,0.5172413793103451,0.0,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.0,0.5254720202949305,0.4745279797050695,37,2008,BEL,27.5,82.3134404491695
35,26.4,2009,82.4400672565375,0.8620689655172418,0.1379310344827582,0.0,0.0,0.7999999999999999,0.19999999999999998,0.0,0.42698772503286425,0.5730122749671358,38,2009,BEL,26.4,82.4400672565375
36,26.6,2010,82.648050154226,0.7931034482758614,0.20689655172413854,0.0,0.0,0.6,0.4,0.0,0.2652285404560406,0.7347714595439594,39,2010,BEL,26.6,82.648050154226
37,26.3,2011,82.8760942112417,0.8965517241379307,0.10344827586206926,0.0,0.0,0.39999999999999997,0.6,0.0,0.08786674234463696,0.912133257655363,40,2011,BEL,26.3,82.8760942112417
38,26.5,2012,82.8379748210061,0.8275862068965516,0.17241379310344837,0.0,0.0,0.2,0.8,0.0,0.11751418715672386,0.8824858128432762,41,2012,BEL,26.5,82.8379748210061
39,25.9,2013,82.93450250359409,1.0,0.0,0.0,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.042439556511324514,0.9575604434886755,42,2013,BEL,25.9,82.93450250359409
40,25.9,2014,83.5209262253008,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43,2014,BEL,25.9,83.5209262253008
41,26.2,2015,83.16677468848829,0.931034482758621,0.0689655172413791,0.0,0.0,0.0,1.0,0.0,0.0,1.0,44,2015,BEL,26.2,83.16677468848829
42,26.3,2016,83.6945160821092,0.8965517241379307,0.10344827586206926,0.0,0.0,0.0,1.0,0.0,0.0,1.0,45,2016,BEL,26.3,83.6945160821092
43,26.0,2017,83.66827030694759,0.9999999999974715,2.5285520618187127e-12,0.0,0.0,0.0,1.0,0.0,0.0,1.0,46,2017,BEL,26.0,83.66827030694759
44,25.6,2018,83.70255294214441,1.0,0.0,0.0,0.0,0.0,0.9999994561221683,0.0,0.0,1.0,47,2018,BEL,25.6,83.70255294214441
45,25.0,2000,75.0176614147535,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,53,2000,BGR,25.0,75.0176614147535
46,26.0,2001,75.39689396460619,0.9999999999974715,2.5285520618187127e-12,0.0,1.0,0.0,0.0,1.0,0.0,0.0,54,2001,BGR,26.0,75.39689396460619
47,26.0,2002,75.5837459733864,0.9999999999974715,2.5285520618187127e-12,0.0,0.999999999972412,2.758800138719039e-11,0.0,1.0,0.0,0.0,55,2002,BGR,26.0,75.5837459733864
48,31.2,2006,76.3014287113224,0.0,0.3030303030303037,0.6969696969696964,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,59,2006,BGR,31.2,76.3014287113224
49,35.3,2007,76.62514384991421,0.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,60,2007,BGR,35.3,76.62514384991421
50,35.9,2008,76.9847104934527,0.0,0.0,1.0,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,1.0,0.0,0.0,61,2008,BGR,35.9,76.9847104934527
51,33.4,2009,77.3347397811836,0.0,0.0,1.0,0.0,0.7999999999999999,0.19999999999999998,1.0,0.0,0.0,62,2009,BGR,33.4,77.3347397811836
52,33.2,2010,77.348205668831,0.0,0.0,1.0,0.0,0.6,0.4,1.0,0.0,0.0,63,2010,BGR,33.2,77.348205668831
53,35.0,2011,77.7195097619597,0.0,0.0,1.0,0.0,0.39999999999999997,0.6,1.0,0.0,0.0,64,2011,BGR,35.0,77.7195097619597
54,33.6,2012,77.8647920377406,0.0,0.0,1.0,0.0,0.2,0.8,1.0,0.0,0.0,65,2012,BGR,33.6,77.8647920377406
55,35.4,2013,78.4770019347762,0.0,0.0,1.0,0.0,8.512866785146478e-11,0.9999999999148713,1.0,0.0,0.0,66,2013,BGR,35.4,78.4770019347762
56,35.4,2014,77.9724289793376,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,67,2014,BGR,35.4,77.9724289793376
57,37.0,2015,78.12827488209291,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,68,2015,BGR,37.0,78.12827488209291
58,37.7,2016,78.4734919821793,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,69,2016,BGR,37.7,78.4734919821793
59,40.2,2017,78.34491075111,0.0,0.0,2.468425464030588e-08,0.0,0.0,1.0,1.0,0.0,0.0,70,2017,BGR,40.2,78.34491075111
60,25.0,2001,78.5146782503015,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,78,2001,CZE,25.0,78.5146782503015
61,26.0,2005,79.2867098984751,0.9999999999974715,2.5285520618187127e-12,0.0,0.5,0.5,0.0,1.0,0.0,0.0,82,2005,CZE,26.0,79.2867098984751
62,25.3,2006,79.8603563022799,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,83,2006,CZE,25.3,79.8603563022799
63,25.3,2007,80.07800344933959,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.8824516454614335,0.11754835453856656,0.0,84,2007,CZE,25.3,80.07800344933959
64,24.7,2008,80.30854998938051,1.0,0.0,0.0,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.7572778517190257,0.2427221482809743,0.0,85,2008,CZE,24.7,80.30854998938051
65,25.1,2009,80.29741996449759,1.0,0.0,0.0,0.0,0.7999999999999999,0.19999999999999998,0.7633208287196557,0.23667917128034438,0.0,86,2009,CZE,25.1,80.29741996449759
66,24.9,2010,80.64564451957109,1.0,0.0,0.0,0.0,0.6,0.4,0.5742544969279245,0.4257455030720755,0.0,87,2010,CZE,24.9,80.64564451957109
67,25.2,2011,80.86680760025591,1.0,0.0,0.0,0.0,0.39999999999999997,0.6,0.4541753934195251,0.5458246065804748,0.0,88,2011,CZE,25.2,80.86680760025591
68,24.9,2012,80.98428092938971,1.0,0.0,0.0,0.0,0.2,0.8,0.3903939882914388,0.6096060117085612,0.0,89,2012,CZE,24.9,80.98428092938971
69,24.6,2013,81.1547375371332,1.0,0.0,0.0,0.0,8.512866785146478e-11,0.9999999999148713,0.2978456453151051,0.7021543546848948,0.0,90,2013,CZE,24.6,81.1547375371332
70,25.1,2014,81.7326468955297,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9771855635159784,0.02281443648402162,91,2014,CZE,25.1,81.7326468955297
71,25.0,2015,81.4742898078006,1.0,0.0,0.0,0.0,0.0,1.0,0.12434674998863471,0.8756532500113653,0.0,92,2015,CZE,25.0,81.4742898078006
72,25.1,2016,81.8802249226609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8624064081358374,0.13759359186416267,93,2016,CZE,25.1,81.8802249226609
73,24.5,2017,81.8715049002076,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8691884259710277,0.1308115740289722,94,2017,CZE,24.5,81.8715049002076
74,29.0,1995,79.6947074695577,0.0,0.9696969696969693,0.030303030303030696,1.0,0.0,0.0,1.0,0.0,0.0,96,1995,DEU,29.0,79.6947074695577
75,27.0,1996,79.8649372185889,0.6551724137931033,0.34482758620689674,0.0,1.0,0.0,0.0,0.9981346152285127,0.0018653847714873077,0.0,97,1996,DEU,27.0,79.8649372185889
76,25.0,1997,80.27369824579091,1.0,0.0,0.0,1.0,0.0,0.0,0.7762003866782291,0.22379961332177084,0.0,98,1997,DEU,25.0,80.27369824579091
77,25.0,1998,80.5399963364053,1.0,0.0,0.0,1.0,0.0,0.0,0.6316155134346503,0.3683844865653497,0.0,99,1998,DEU,25.0,80.5399963364053
78,25.0,1999,80.7496470739533,1.0,0.0,0.0,1.0,0.0,0.0,0.5177869642179947,0.48221303578200525,0.0,100,1999,DEU,25.0,80.7496470739533
79,25.0,2000,80.9965036754646,1.0,0.0,0.0,1.0,0.0,0.0,0.38375772519301315,0.6162422748069869,0.0,101,2000,DEU,25.0,80.9965036754646
80,25.0,2001,81.27670049310821,1.0,0.0,0.0,1.0,0.0,0.0,0.23162662553402177,0.7683733744659783,0.0,102,2001,DEU,25.0,81.27670049310821
81,26.1,2005,81.9709344238146,0.9655172413793098,0.03448275862069016,0.0,0.5,0.5,0.0,0.0,0.7918568816936732,0.20814311830632676,106,2005,DEU,26.1,81.9709344238146
82,26.8,2006,82.2455470182724,0.7241379310344824,0.2758620689655176,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5782762947910323,0.42172370520896774,107,2006,DEU,26.8,82.2455470182724
83,30.4,2007,82.40659182545741,0.0,0.5454545454545461,0.4545454545454539,0.16666666666666666,0.8333333333333334,0.0,0.0,0.4530233197623093,0.5469766802376907,108,2007,DEU,30.4,82.40659182545741
84,30.2,2008,82.39687282611591,0.0,0.6060606060606064,0.39393939393939365,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.0,0.4605822942061533,0.5394177057938467,109,2008,DEU,30.2,82.39687282611591
85,29.1,2009,82.48957087721651,0.0,0.9393939393939387,0.06060606060606139,0.0,0.7999999999999999,0.19999999999999998,0.0,0.3884861683970412,0.6115138316029587,110,2009,DEU,29.1,82.48957087721651
86,29.3,2010,82.6222628776629,0.0,0.8787878787878783,0.1212121212121217,0.0,0.6,0.4,0.0,0.2852846550484559,0.7147153449515441,111,2010,DEU,29.3,82.6222628776629
87,29.0,2011,82.834616765126,0.0,0.9696969696969693,0.030303030303030696,0.0,0.39999999999999997,0.6,0.0,0.1201259229627218,0.8798740770372782,112,2011,DEU,29.0,82.834616765126
88,28.3,2012,82.9458660524162,0.2068965517241373,0.7931034482758628,0.0,0.0,0.2,0.8,0.0,0.033601529866855995,0.9663984701331441,113,2012,DEU,28.3,82.9458660524162
89,29.7,2013,82.866194714439,0.0,0.7575757575757577,0.24242424242424232,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.09556609911061716,0.9044339008893828,114,2013,DEU,29.7,82.866194714439
90,30.7,2014,83.3501516542797,0.0,0.45454545454545503,0.545454545454545,0.0,0.0,1.0,0.0,0.0,1.0,115,2014,DEU,30.7,83.3501516542797
91,30.1,2015,82.9829660245096,0.0,0.6363636363636359,0.363636363636364,0.0,0.0,1.0,0.0,0.004746939896494697,0.9952530601035052,116,2015,DEU,30.1,82.9829660245096
92,29.5,2016,83.2792668738664,0.0,0.818181818181818,0.18181818181818202,0.0,0.0,1.0,0.0,0.0,1.0,117,2016,DEU,29.5,83.2792668738664
93,29.1,2017,83.2992995120084,0.0,0.9393939393939387,0.06060606060606139,0.0,0.0,1.0,0.0,0.0,1.0,118,2017,DEU,29.1,83.2992995120084
94,20.0,1995,77.82917711167751,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,120,1995,DNK,20.0,77.82917711167751
95,20.0,1997,78.4651049105412,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,122,1997,DNK,20.0,78.4651049105412
96,21.0,1999,78.88824478500759,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,124,1999,DNK,21.0,78.88824478500759
97,22.0,2001,79.2139786686598,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,126,2001,DNK,22.0,79.2139786686598
98,24.8,2003,80.039944688679,1.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.9031154101667065,0.09688458983329354,0.0,128,2003,DNK,24.8,80.039944688679
99,23.9,2004,79.8042235165669,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,129,2004,DNK,23.9,79.8042235165669
100,23.9,2005,80.4442465860425,1.0,0.0,0.0,0.5,0.5,0.0,0.6836022381136361,0.31639776188636387,0.0,130,2005,DNK,23.9,80.4442465860425
101,23.7,2006,80.5127200925872,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.646424978443961,0.35357502155603904,0.0,131,2006,DNK,23.7,80.5127200925872
102,25.2,2007,80.52744862613041,1.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0,0.6384282138013939,0.3615717861986061,0.0,132,2007,DNK,25.2,80.52744862613041
103,25.1,2008,80.9166785413775,1.0,0.0,0.0,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.42709827963336816,0.5729017203666318,0.0,133,2008,DNK,25.1,80.9166785413775
104,26.9,2009,81.03059046255821,0.6896551724137935,0.3103448275862065,0.0,0.0,0.7999999999999999,0.19999999999999998,0.36525051855161195,0.634749481448388,0.0,134,2009,DNK,26.9,81.03059046255821
105,26.9,2010,81.3236425831942,0.6896551724137935,0.3103448275862065,0.0,0.0,0.6,0.4,0.20613971299472045,0.7938602870052797,0.0,135,2010,DNK,26.9,81.3236425831942
106,26.6,2011,81.82297685585421,0.7931034482758614,0.20689655172413854,0.0,0.0,0.39999999999999997,0.6,0.0,0.9069312258404155,0.0930687741595845,136,2011,DNK,26.6,81.82297685585421
107,26.5,2012,82.0282925100507,0.8275862068965516,0.17241379310344837,0.0,0.0,0.2,0.8,0.0,0.7472464961208357,0.25275350387916423,137,2012,DNK,26.5,82.0282925100507
108,26.8,2013,82.3071549235707,0.7241379310344824,0.2758620689655176,0.0,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.5303606025139416,0.4696393974860585,138,2013,DNK,26.8,82.3071549235707
109,27.7,2014,82.67053214280041,0.41379310344827586,0.5862068965517242,0.0,0.0,0.0,1.0,0.0,0.24774312131879392,0.7522568786812062,139,2014,DNK,27.7,82.67053214280041
110,27.4,2015,82.69169561340179,0.5172413793103451,0.4827586206896549,0.0,0.0,0.0,1.0,0.0,0.2312831826154583,0.7687168173845417,140,2015,DNK,27.4,82.69169561340179
111,27.7,2016,82.7793082107045,0.41379310344827586,0.5862068965517242,0.0,0.0,0.0,1.0,0.0,0.1631422803785351,0.8368577196214649,141,2016,DNK,27.7,82.7793082107045
112,34.0,1995,81.84664336917758,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8885245398123183,0.11147546018768179,144,1995,ESP,34.0,81.84664336917758
113,34.0,1996,82.0099887257221,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7614823071445878,0.23851769285541216,145,1996,ESP,34.0,82.0099887257221
114,35.0,1997,82.3676942145552,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4832760275159635,0.5167239724840366,146,1997,ESP,35.0,82.3676942145552
115,34.0,1998,82.435893087482,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.430234194767675,0.569765805232325,147,1998,ESP,34.0,82.435893087482
116,33.0,1999,82.4441725438897,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.42379482820371933,0.5762051717962807,148,1999,ESP,33.0,82.4441725438897
117,32.0,2000,82.869386081968,0.0,0.060606060606061385,0.9393939393939387,1.0,0.0,0.0,0.0,0.09308400555911304,0.906915994440887,149,2000,ESP,32.0,82.869386081968
118,33.0,2001,83.17978670873259,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,150,2001,ESP,33.0,83.17978670873259
119,31.0,2002,83.2553599937951,0.0,0.36363636363636404,0.636363636363636,0.999999999972412,2.758800138719039e-11,0.0,0.0,0.0,1.0,151,2002,ESP,31.0,83.2553599937951
120,31.0,2004,83.6752082828656,0.0,0.36363636363636404,0.636363636363636,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,153,2004,ESP,31.0,83.6752082828656
121,32.2,2005,83.6303285312723,0.0,4.517329219022592e-12,0.9999999999954827,0.5,0.5,0.0,0.0,0.0,1.0,154,2005,ESP,32.2,83.6303285312723
122,31.9,2006,84.2273958807675,0.0,0.09090909090909208,0.909090909090908,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,155,2006,ESP,31.9,84.2273958807675
123,31.9,2007,84.1903440855868,0.0,0.09090909090909208,0.909090909090908,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,1.0,156,2007,ESP,31.9,84.1903440855868
124,32.4,2008,84.3648871308613,0.0,0.0,1.0,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,0.0,0.0,1.0,157,2008,ESP,32.4,84.3648871308613
125,32.9,2009,84.6683313245463,0.0,0.0,1.0,0.0,0.7999999999999999,0.19999999999999998,0.0,0.0,1.0,158,2009,ESP,32.9,84.6683313245463
126,33.5,2010,85.0236276351474,0.0,0.0,1.0,0.0,0.6,0.4,0.0,0.0,1.0,159,2010,ESP,33.5,85.0236276351474
127,34.0,2011,85.10898765648341,0.0,0.0,1.0,0.0,0.39999999999999997,0.6,0.0,0.0,1.0,160,2011,ESP,34.0,85.10898765648341
128,34.2,2012,85.08048634234079,0.0,0.0,1.0,0.0,0.2,0.8,0.0,0.0,1.0,161,2012,ESP,34.2,85.08048634234079
129,33.7,2013,85.5208440887727,0.0,0.0,1.0,0.0,8.512866785146478e-11,0.9999999999148713,0.0,0.0,1.0,162,2013,ESP,33.7,85.5208440887727
130,34.7,2014,85.6263251369996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,163,2014,ESP,34.7,85.6263251369996
131,34.6,2015,85.3879807948265,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,164,2015,ESP,34.6,85.3879807948265
132,34.5,2016,85.81799293575459,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6684790504859761,165,2016,ESP,34.5,85.81799293575459
133,36.0,2000,76.30568046707559,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,173,2000,EST,36.0,76.30568046707559
134,35.0,2001,76.5043083972094,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,174,2001,EST,35.0,76.5043083972094
135,35.0,2002,77.2089021478084,0.0,0.0,1.0,0.999999999972412,2.758800138719039e-11,0.0,1.0,0.0,0.0,175,2002,EST,35.0,77.2089021478084
136,37.4,2004,78.0138190355852,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,177,2004,EST,37.4,78.0138190355852
137,34.1,2005,78.28847048007891,0.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,178,2005,EST,34.1,78.28847048007891
138,33.1,2006,78.60678974576899,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,179,2006,EST,33.1,78.60678974576899
139,33.4,2007,78.7974224331511,0.0,0.0,1.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.0,180,2007,EST,33.4,78.7974224331511
140,30.9,2008,79.41488515564991,0.0,0.3939393939393947,0.6060606060606052,5.1234852449804645e-11,0.9999999998872833,6.148182293976556e-11,1.0,0.0,0.0,181,2008,EST,30.9,79.41488515564991
141,31.4,2009,80.06869407875,0.0,0.2424242424242434,0.7575757575757566,0.0,0.7999999999999999,0.19999999999999998,0.8875061096656947,0.11249389033430532,0.0,182,2009,EST,31.4,80.06869407875
142,31.3,2010,80.53636871496859,0.0,0.272727272727273,0.727272727272727,0.0,0.6,0.4,0.6335851076754193,0.36641489232458074,0.0,183,2010,EST,31.3,80.53636871496859
143,31.9,2011,81.00078917718109,0.0,0.09090909090909208,0.909090909090908,0.0,0.39999999999999997,0.6,0.38143093899249975,0.6185690610075002,0.0,184,2011,EST,31.9,81.00078917718109
144,32.5,2012,81.1597143141687,0.0,0.0,1.0,0.0,0.2,0.8,0.2951435355283679,0.704856464471632,0.0,185,2012,EST,32.5,81.1597143141687
145,32.9,2013,81.3315413239994,0.0,0.0,1.0,0.0,8.512866785146478e-11,0.9999999999148713,0.2018511413588168,0.7981488586411832,0.0,186,2013,EST,32.9,81.3315413239994
146,35.6,2014,81.5062922370217,0.0,0.0,1.0,0.0,0.0,1.0,0.10697123234318967,0.8930287676568104,0.0,187,2014,EST,35.6,81.5062922370217
147,34.8,2015,81.81870406670909,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9102543975803264,0.08974560241967354,188,2015,EST,34.8,81.81870406670909
148,32.7,2016,81.8956075126284,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8504425628510706,0.14955743714892944,189,2016,EST,32.7,81.8956075126284
149,31.6,2017,82.3197872554041,0.0,0.18181818181818202,0.818181818181818,0.0,0.0,1.0,0.0,0.5205357769182665,0.47946422308173353,190,2017,EST,31.6,82.3197872554041
150,22.0,1996,80.5462187894619,1.0,0.0,0.0,1.0,0.0,0.0,0.628237071687741,0.37176292831225893,0.0,193,1996,FIN,22.0,80.5462187894619
151,22.0,1997,80.5220971245739,1.0,0.0,0.0,1.0,0.0,0.0,0.6413337779097389,0.3586662220902611,0.0,194,1997,FIN,22.0,80.5220971245739
152,22.0,1998,80.8402808600654,1.0,0.0,0.0,1.0,0.0,0.0,0.46857792014872857,0.5314220798512714,0.0,195,1998,FIN,22.0,80.8402808600654
153,24.0,1999,81.0386485301668,1.0,0.0,0.0,1.0,0.0,0.0,0.36087544143000055,0.6391245585699994,0.0,196,1999,FIN,24.0,81.0386485301668
154,24.0,2000,81.0302707709332,1.0,0.0,0.0,1.0,0.0,0.0,0.36542409310850166,0.6345759068914983,0.0,197,2000,FIN,24.0,81.0302707709332
155,27.0,2001,81.5434812237044,0.6551724137931033,0.34482758620689674,0.0,1.0,0.0,0.0,0.0867797059481973,0.9132202940518027,0.0,198,2001,FIN,27.0,81.5434812237044
