,IT_years,BN,inf,inf0,inf1,inf2,inf_spread0,inf_spread1,inf_spread2,IT_years_low,IT_years_medium,IT_years_high,BN_low,BN_medium,BN_high,inf_low,inf_medium,inf_high,inf0_low,inf0_medium,inf0_high,inf1_low,inf1_medium,inf1_high,inf2_low,inf2_medium,inf2_high
227,12.0,10.0,1.2,0.77,1.13,1.89,0.21,0.38,0.5,0.0,0.39999999999999997,0.6,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8157894736842103,0.18421052631578969,1.0,0.0,0.0
228,12.0,-10.0,1.2,0.88,0.84,2.06,0.23,0.3,0.5,0.0,0.39999999999999997,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
229,12.0,-10.0,1.9,0.92,1.14,2.02,0.25,0.31,0.49,0.0,0.39999999999999997,0.6,1.0,0.0,0.0,0.5555555555555556,0.44444444444444436,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24489795918367369,0.7551020408163263,0.0
230,12.0,40.0,1.9,1.12,2.12,2.03,0.42,0.29,0.49,0.0,0.39999999999999997,0.6,0.0,0.0,1.0,0.5555555555555556,0.44444444444444436,0.0,0.0,0.0,1.0,0.758620689655173,0.241379310344827,0.0,0.2653061224489794,0.7346938775510207,0.0
231,12.0,40.0,2.0,1.33,1.33,2.39,0.43,0.29,0.49,0.0,0.39999999999999997,0.6,0.0,0.0,1.0,0.44444444444444436,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7959183673469391,0.20408163265306095,0.0
232,12.0,40.0,2.0,1.55,1.92,1.59,0.39,0.34,0.49,0.0,0.39999999999999997,0.6,0.0,0.0,1.0,0.44444444444444436,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.7647058823529409,0.23529411764705915,0.0,0.16326530612244913,0.8367346938775508
233,12.0,30.0,2.0,1.7,1.85,1.9,0.36,0.34,0.49,0.0,0.39999999999999997,0.6,0.0,3.1036487433083824e-11,0.9999999999689635,0.44444444444444436,0.5555555555555556,0.0,0.0,0.16666666666666677,0.8333333333333331,0.0,0.5588235294117648,0.4411764705882352,0.0,0.7959183673469385,0.2040816326530615
234,12.0,30.0,2.3,1.83,1.92,1.71,0.29,0.29,0.49,0.0,0.39999999999999997,0.6,0.0,3.1036487433083824e-11,0.9999999999689635,0.11111111111111123,0.8888888888888888,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
235,13.0,30.0,1.7,2.02,2.27,1.63,0.13,0.26,0.49,0.0,0.2,0.8,0.0,3.1036487433083824e-11,0.9999999999689635,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714293
236,13.0,40.0,1.8,1.98,1.64,2.12,0.18,0.3,0.49,0.0,0.2,0.8,0.0,0.0,1.0,0.6666666666666665,0.3333333333333334,0.0,0.9999999999967816,3.2184131884100094e-12,0.0,0.0,0.46666666666666623,0.5333333333333337,0.6530612244897961,0.34693877551020397,0.0
237,13.0,50.0,1.7,1.97,1.74,1.77,0.19,0.3,0.49,0.0,0.2,0.8,0.0,0.0,1.0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,0.0,0.13333333333333344,0.8666666666666666,0.0,0.142857142857143,0.857142857142857,0.0
238,13.0,50.0,1.6,1.92,1.67,1.73,0.21,0.29,0.48,0.0,0.2,0.8,0.0,0.0,1.0,0.8888888888888887,0.11111111111111122,0.0,1.0,0.0,0.0,0.241379310344827,0.7586206896551729,0.0,0.2708333333333331,0.7291666666666669,0.0
239,13.0,10.0,2.0,1.85,1.61,1.74,0.24,0.26,0.48,0.0,0.2,0.8,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.44444444444444436,0.5555555555555556,0.0,0.0,0.3749999999999998,0.6250000000000002,0.0,0.0,1.0,0.0,0.45833333333333304,0.541666666666667
240,13.0,70.0,1.8,1.85,1.89,1.86,0.24,0.27,0.48,0.0,0.2,0.8,0.0,0.0,1.0,0.6666666666666665,0.3333333333333334,0.0,0.2083333333333335,0.7916666666666665,0.0,0.33333333333333276,0.6666666666666672,0.0,0.12500000000000014,0.8749999999999999,0.0
241,13.0,70.0,1.7,1.77,1.83,2.42,0.12,0.25,0.48,0.0,0.2,0.8,0.0,0.0,1.0,0.7777777777777778,0.2222222222222222,0.0,0.5833333333333334,0.4166666666666667,0.0,0.5200000000000005,0.47999999999999954,0.0,1.0,0.0,0.0
242,13.0,20.0,1.7,1.77,1.85,2.53,0.12,0.18,0.48,0.0,0.2,0.8,0.0,0.5,0.5,0.7777777777777778,0.2222222222222222,0.0,0.5833333333333334,0.4166666666666667,0.0,0.8333333333333344,0.16666666666666563,0.0,1.0,0.0,0.0
243,13.0,10.0,1.8,1.75,1.82,2.38,0.13,0.18,0.48,0.0,0.2,0.8,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.6666666666666665,0.3333333333333334,0.0,0.0,0.6153846153846148,0.3846153846153853,0.11111111111111124,0.8888888888888887,0.0,1.0,0.0,0.0
244,13.0,10.0,2.3,1.77,1.83,3.72,0.12,0.18,0.48,0.0,0.2,0.8,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.11111111111111123,0.8888888888888888,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
245,13.0,-30.0,2.5,1.88,1.93,3.65,0.21,0.22,0.48,0.0,0.2,0.8,1.0,0.0,0.0,0.0,0.9496221662468514,0.05037783375314866,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
246,13.0,-30.0,2.4,1.97,2.09,3.78,0.31,0.23,0.48,0.0,0.2,0.8,1.0,0.0,0.0,7.169573572175316e-13,0.999999999998958,3.250688269500143e-13,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
247,14.0,-30.0,3.5,2.07,2.18,3.4,0.34,0.22,0.48,0.0,2.8421546800078135e-15,0.9999999999999971,1.0,0.0,0.0,0.0,0.44584382871536515,0.5541561712846348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7916666666666665,0.2083333333333335
248,14.0,-20.0,3.7,2.37,3.24,3.13,0.59,0.37,0.48,0.0,2.8421546800078135e-15,0.9999999999999971,1.0,0.0,0.0,0.0,0.3450881612090678,0.6549118387909322,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
249,14.0,40.0,3.8,2.7,3.52,3.55,0.68,0.38,0.48,0.0,2.8421546800078135e-15,0.9999999999999971,0.0,0.0,1.0,0.0,0.2947103274559194,0.7052896725440806,0.0,0.0,1.0,0.0,0.2631578947368424,0.7368421052631575,0.0,0.4791666666666662,0.5208333333333338
250,14.0,40.0,3.5,3.03,3.69,2.98,0.64,0.38,0.48,0.0,2.8421546800078135e-15,0.9999999999999971,0.0,0.0,1.0,0.0,0.44584382871536515,0.5541561712846348,0.0,0.26562499999999983,0.7343750000000002,0.49999999999999994,0.5,0.0,0.0,0.0,1.0
251,14.0,40.0,3.2,3.23,3.34,3.34,0.56,0.38,0.48,0.0,2.8421546800078135e-15,0.9999999999999971,0.0,0.0,1.0,0.0,0.5969773299748109,0.4030226700251891,0.053571428571428215,0.9464285714285717,0.0,0.3684210526315782,0.6315789473684217,0.0,0.291666666666666,0.708333333333334,0.0
252,14.0,-20.0,3.5,3.35,3.06,3.38,0.46,0.36,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,1.0,0.0,0.0,0.0,0.44584382871536515,0.5541561712846348,0.0,0.673913043478261,0.3260869565217389,0.0,0.0,1.0,0.0,0.7446808510638294,0.2553191489361706
253,14.0,-20.0,3.1,3.53,3.45,3.37,0.19,0.38,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,1.0,0.0,0.0,0.0,0.6473551637279595,0.3526448362720404,1.0,0.0,0.0,0.9210526315789479,0.07894736842105214,0.0,0.5744680851063833,0.4255319148936167,0.0
254,14.0,0.0,3.3,3.47,2.98,2.55,0.25,0.39,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,0.9999999999522515,4.77484490439131e-11,0.0,0.0,0.5465994962216625,0.4534005037783375,0.6800000000000015,0.3199999999999985,0.0,0.0,0.17948717948718015,0.8205128205128198,0.0,0.0,1.0
255,14.0,0.0,3.4,3.4,3.23,2.38,0.23,0.4,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,0.9999999999522515,4.77484490439131e-11,0.0,0.0,0.49622166246851385,0.5037783375314863,3.2843293277579733e-12,0.9999999999934313,3.284329327757973e-12,0.0,0.5750000000000001,0.42499999999999993,0.0,0.0,1.0
256,14.0,0.0,3.4,3.33,3.31,1.83,0.15,0.4,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,0.9999999999522515,4.77484490439131e-11,0.0,0.0,0.49622166246851385,0.5037783375314863,0.0,0.5333333333333341,0.4666666666666659,0.0,0.7750000000000004,0.2249999999999997,0.0,0.0,1.0
257,14.0,-10.0,2.7,3.32,3.31,1.72,0.13,0.36,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,1.0,0.0,0.0,0.0,0.848866498740554,0.15113350125944597,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
258,14.0,-40.0,2.4,3.23,2.87,1.75,0.27,0.37,0.47,0.0,2.8421546800078135e-15,0.9999999999999971,1.0,0.0,0.0,7.169573572175316e-13,0.999999999998958,3.250688269500143e-13,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
259,15.0,-40.0,1.9,3.05,2.76,1.74,0.38,0.39,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.5555555555555556,0.44444444444444436,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6595744680851064,0.34042553191489344
260,15.0,0.0,1.7,2.85,1.99,1.27,0.57,0.33,0.47,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,0.0,0.8787878787878787,0.1212121212121213,0.0,0.0,0.08510638297872349,0.9148936170212765
261,15.0,-30.0,1.7,2.58,1.79,1.73,0.66,0.33,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,0.0,0.27272727272727293,0.7272727272727271,0.0,0.06382978723404262,0.9361702127659574,0.0
262,15.0,-30.0,1.7,2.3,1.8,1.39,0.61,0.33,0.47,0.0,0.0,1.0,1.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.9836065573770492,0.016393442622950838,0.0,0.30303030303030326,0.6969696969696968,0.0,0.0,0.34042553191489344,0.6595744680851064
263,15.0,-10.0,1.3,2.02,1.78,1.35,0.39,0.32,0.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10638297872340437,0.8936170212765957,0.0
264,15.0,0.0,1.6,1.78,1.32,1.01,0.33,0.32,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,0.8888888888888887,0.11111111111111122,0.0,0.5454545454545452,0.45454545454545486,0.0,0.0,0.12500000000000008,0.875,0.0,0.0,1.0
265,15.0,0.0,1.4,1.65,1.75,0.96,0.18,0.32,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04347826086956526,0.9565217391304347
266,15.0,0.0,1.3,1.57,1.43,1.21,0.16,0.3,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4333333333333329,0.5666666666666671,0.0,0.0,0.8043478260869563,0.19565217391304368
267,15.0,10.0,1.0,1.5,1.36,1.51,0.17,0.3,0.46,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
268,15.0,10.0,0.9,1.38,1.02,0.03,0.23,0.31,0.47,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,1.0,0.0,0.0,0.3870967741935483,0.6129032258064517,0.0,0.0,0.0,1.0
269,15.0,0.0,1.1,1.25,0.95,0.35,0.24,0.31,0.47,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.6249999999999997,0.37500000000000033,0.0,0.0,0.5161290322580642,0.48387096774193583,0.0,0.0,1.0
270,15.0,-10.0,1.4,1.22,1.2,0.28,0.24,0.25,0.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2500000000000002,0.7499999999999998,0.0,0.20000000000000018,0.7999999999999998,0.0,0.0,1.0
271,16.0,-10.0,0.2,1.18,1.48,0.18,0.2,0.25,0.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9574468085106383,0.04255319148936174
272,16.0,0.0,0.2,0.98,0.82,0.55,0.39,0.37,0.47,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.74468085106383,0.2553191489361701,0.0
273,16.0,-10.0,0.2,0.8,0.46,0.0,0.45,0.38,0.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6842105263157895,0.3157894736842105,0.0,0.0,0.574468085106383,0.4255319148936171
274,16.0,-10.0,0.1,0.67,0.39,0.69,0.49,0.38,0.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.763157894736842,0.23684210526315788,0.0,1.0,0.0,0.0
275,16.0,-10.0,0.4,0.53,0.26,0.67,0.52,0.38,0.47,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.75,0.0,0.0,0.631578947368421,0.368421052631579,0.574468085106383,0.42553191489361697,0.0
276,16.0,10.0,0.0,0.42,0.54,0.79,0.45,0.37,0.46,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,0.9333333333333332,0.06666666666666672,0.0,1.0,0.0,0.0,1.0,0.0,0.0
277,16.0,0.0,0.5,0.18,0.19,0.77,0.12,0.39,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2051282051282053,0.7948717948717947,0.5869565217391305,0.4130434782608695,0.0
278,16.0,0.0,0.6,0.23,0.52,0.65,0.17,0.38,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7894736842105264,0.21052631578947356,0.10869565217391314,0.8913043478260868,0.0
279,16.0,0.0,0.7,0.3,0.61,0.09,0.22,0.38,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7631578947368421,0.23684210526315783,0.0,0.0,1.0
280,16.0,0.0,0.7,0.38,0.65,0.2,0.25,0.36,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8611111111111113,0.1388888888888887,0.0,0.0,1.0
281,16.0,0.0,0.6,0.48,0.63,0.18,0.24,0.35,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0857142857142858,0.9142857142857143,0.0,0.0,0.0869565217391305,0.9130434782608694
282,16.0,0.0,0.1,0.52,0.56,0.3,0.24,0.35,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4347826086956521,0.5652173913043479,0.0
283,17.0,0.0,0.1,0.53,0.41,0.63,0.21,0.36,0.46,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.861111111111111,0.13888888888888895,0.0,1.0,0.0,0.0
284,17.0,-10.0,0.1,0.47,0.22,0.79,0.26,0.22,0.46,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,1.0,0.0,0.0
285,17.0,10.0,0.2,0.38,0.21,0.87,0.29,0.22,0.45,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,0.6206896551724138,0.3793103448275862,0.0,0.04545454545454537,0.9545454545454546,0.0,1.0,0.0,0.0
286,17.0,10.0,0.5,0.3,0.26,0.51,0.25,0.22,0.45,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,0.0,0.20000000000000012,0.7999999999999998,0.0,0.0,1.0,0.022222222222222244,0.9777777777777777,0.0
287,17.0,-20.0,0.7,0.27,0.41,0.35,0.21,0.23,0.45,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22222222222222238,0.7777777777777777
288,17.0,30.0,0.8,0.28,0.56,0.5,0.23,0.22,0.45,0.0,0.0,1.0,0.0,3.1036487433083824e-11,0.9999999999689635,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333332,0.6666666666666669
289,17.0,30.0,0.5,0.4,0.68,0.23,0.28,0.2,0.45,0.0,0.0,1.0,0.0,3.1036487433083824e-11,0.9999999999689635,1.0,0.0,0.0,0.0,0.6428571428571429,0.35714285714285704,0.9000000000000002,0.09999999999999981,0.0,0.0,0.4,0.6
290,17.0,0.0,0.3,0.47,0.39,0.17,0.25,0.17,0.45,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.6799999999999999,0.32000000000000006,0.0,0.5294117647058825,0.47058823529411753,0.0,0.0,0.7111111111111111,0.2888888888888889
291,17.0,-20.0,0.4,0.5,0.35,0.18,0.21,0.17,0.45,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.47619047619047616,0.5238095238095238,0.0,0.0,0.7058823529411762,0.2941176470588237,0.0,0.5111111111111111,0.48888888888888893
292,17.0,-20.0,0.2,0.53,0.46,0.76,0.17,0.17,0.45,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
293,17.0,0.0,0.1,0.48,0.15,0.53,0.21,0.16,0.45,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3124999999999999,0.6875,0.0,0.9555555555555556,0.044444444444444425,0.0
294,17.0,0.0,0.1,0.38,0.28,0.34,0.23,0.16,0.45,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5333333333333334,0.4666666666666666,0.0
295,18.0,0.0,0.6,0.27,0.1,0.72,0.15,0.12,0.45,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.26666666666666666,0.7333333333333334,0.0
296,18.0,10.0,0.5,0.28,0.65,0.07,0.18,0.18,0.45,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333335,0.16666666666666652,0.0,0.0,0.04444444444444449,0.9555555555555555
297,18.0,-10.0,0.3,0.32,0.36,0.19,0.2,0.18,0.45,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.10000000000000009,0.8999999999999999,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.7555555555555555,0.2444444444444444
298,18.0,-10.0,0.6,0.3,0.34,0.63,0.19,0.18,0.44,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.06818181818181825,0.9318181818181818,0.0
299,18.0,0.0,0.1,0.37,0.56,0.66,0.21,0.18,0.44,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300,18.0,10.0,0.1,0.37,0.21,0.54,0.21,0.2,0.44,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,1.0,0.0,0.0,0.5499999999999999,0.45000000000000007,0.0,0.9999999999991089,8.910170577660141e-13,0.0
301,18.0,10.0,0.5,0.37,0.41,0.91,0.21,0.19,0.44,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,1.0,0.0,0.0,0.0,0.3809523809523808,0.6190476190476192,0.0,0.5263157894736841,0.4736842105263159,0.9318181818181819,0.06818181818181811,0.0
302,18.0,0.0,0.6,0.35,0.32,1.65,0.2,0.16,0.44,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
303,18.0,-10.0,0.5,0.37,0.42,2.08,0.21,0.18,0.44,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3809523809523808,0.6190476190476192,0.0,0.5555555555555555,0.44444444444444453,1.0,0.0,0.0
304,18.0,-10.0,0.8,0.4,0.34,2.23,0.22,0.17,0.44,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
305,18.0,10.0,1.5,0.43,0.57,2.55,0.26,0.22,0.44,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.999999999999393,6.069219197969002e-13,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
306,18.0,-30.0,2.0,0.67,1.08,2.6,0.43,0.29,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.44444444444444436,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
307,19.0,-30.0,2.2,0.98,1.83,1.89,0.57,0.33,0.44,0.0,0.0,1.0,1.0,0.0,0.0,0.22222222222222196,0.777777777777778,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29545454545454514,0.7045454545454549
308,19.0,0.0,2.5,1.27,2.09,2.5,0.67,0.31,0.44,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,0.0,0.9496221662468514,0.05037783375314866,0.0,0.0,1.0,0.0,0.0,1.0,1.491736026653589e-12,0.9999999999970166,1.4917360266535888e-12
309,19.0,30.0,2.6,1.58,2.41,2.26,0.73,0.28,0.44,0.0,0.0,1.0,0.0,3.1036487433083824e-11,0.9999999999689635,0.0,0.8992443324937026,0.10075566750629733,0.0,0.0,1.0,0.0,0.32142857142857223,0.6785714285714277,0.0,0.2272727272727265,0.7727272727272736
310,19.0,10.0,2.0,1.93,1.51,2.54,0.62,0.25,0.44,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.44444444444444436,0.5555555555555556,0.0,0.0,0.8870967741935483,0.11290322580645173,0.0,0.0,1.0,1.0,0.0,0.0
311,19.0,30.0,2.4,2.13,2.58,2.48,0.36,0.35,0.44,0.0,0.0,1.0,0.0,3.1036487433083824e-11,0.9999999999689635,7.169573572175316e-13,0.999999999998958,3.250688269500143e-13,0.0,0.24999999999999967,0.7500000000000002,0.5142857142857146,0.4857142857142854,0.0,0.18181818181818202,0.818181818181818,0.0
312,19.0,10.0,2.3,2.28,2.15,2.72,0.23,0.36,0.44,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.11111111111111123,0.8888888888888888,0.0,0.0,0.9130434782608695,0.08695652173913052,0.0,0.5833333333333334,0.4166666666666665,0.9545454545454555,0.04545454545454449,0.0
313,19.0,10.0,2.5,2.33,2.46,2.91,0.2,0.35,0.44,0.0,0.0,1.0,5.2523291434441316e-11,0.999999999921215,2.6261645720198095e-11,0.0,0.9496221662468514,0.05037783375314866,0.0,0.1500000000000011,0.8499999999999989,0.0,0.8857142857142857,0.11428571428571435,0.9318181818181823,0.06818181818181775,0.0
314,19.0,40.0,2.5,2.38,2.4,2.53,0.2,0.34,0.44,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9496221662468514,0.05037783375314866,0.0,0.4,0.6,0.0,0.7058823529411761,0.2941176470588239,0.06818181818181775,0.9318181818181822,0.0
315,19.0,40.0,2.7,2.38,2.65,2.37,0.2,0.35,0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.848866498740554,0.15113350125944597,0.0,0.0,1.0,0.0,0.8571428571428564,0.14285714285714357,0.0,0.23255813953488383,0.7674418604651162
316,19.0,40.0,2.9,2.4,2.82,2.17,0.22,0.35,0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7481108312342569,0.25188916876574313,0.0,0.0,1.0,0.0,0.7714285714285712,0.2285714285714287,0.0,0.0,1.0
317,19.0,60.0,2.6,2.55,2.51,1.75,0.2,0.29,0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8992443324937026,0.10075566750629733,0.0,0.7499999999999989,0.2500000000000011,0.0,0.6896551724137922,0.3103448275862079,0.0,0.0,1.0
318,19.0,50.0,2.4,2.58,2.4,1.72,0.19,0.23,0.43,0.0,0.0,1.0,0.0,0.0,1.0,7.169573572175316e-13,0.999999999998958,3.250688269500143e-13,0.9473684210526327,0.052631578947367315,0.0,2.805485310851211e-12,0.9999999999943889,2.8054853108512106e-12,0.0,0.0,1.0
319,20.0,50.0,2.2,2.6,2.37,1.95,0.16,0.22,0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.22222222222222196,0.777777777777778,0.0,1.0,0.0,0.0,0.7727272727272717,0.2272727272727283,0.0,0.0,0.4186046511627901,0.5813953488372099
320,20.0,50.0,1.8,2.55,2.11,2.25,0.22,0.25,0.43,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666665,0.3333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
321,20.0,0.0,1.7,2.43,1.91,2.66,0.36,0.27,0.43,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,0.7777777777777778,0.2222222222222222,0.0,1.0,0.0,0.0,0.7777777777777776,0.2222222222222224,0.0,1.0,0.0,0.0
322,20.0,0.0,1.9,2.27,2.02,2.23,0.42,0.21,0.43,0.0,0.0,1.0,0.9999999999522515,4.77484490439131e-11,0.0,0.5555555555555556,0.44444444444444436,0.0,0.8809523809523814,0.11904761904761864,0.0,0.5714285714285721,0.428571428571428,0.0,0.7674418604651165,0.23255813953488344,0.0
323,20.0,30.0,2.2,2.1,2.37,2.54,0.33,0.15,0.43,0.0,0.0,1.0,0.0,3.1036487433083824e-11,0.9999999999689635,0.22222222222222196,0.777777777777778,0.0,0.0,0.6969696969696968,0.3030303030303032,1.0,0.0,0.0,0.7906976744186041,0.20930232558139597,0.0
324,20.0,30.0,2.6,2.03,2.73,2.25,0.25,0.16,0.43,0.0,0.0,1.0,0.0,3.1036487433083824e-11,0.9999999999689635,0.0,0.8992443324937026,0.10075566750629733,0.0,0.0,1.0,0.8124999999999986,0.1875000000000014,0.0,0.0,0.18604651162790706,0.8139534883720929
