,IT_years,BN,inf,inf0,inf1,inf2,inf_spread0,inf_spread1,inf_spread2,IT_years_low,IT_years_medium,IT_years_high,BN_low,BN_medium,BN_high,inf_low,inf_medium,inf_high,survey_low,survey_high,survey_medium,inf0_low,inf0_medium,inf0_high,inf1_low,inf1_medium,inf1_high,inf2_low,inf2_medium,inf2_high
645,13.0,20.0,3.74,2.9,3.71,3.65,0.32,0.32,0.36,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.0,1.0,0.079,0.2545,0.532,0.0,0.0,1.0,0.0,0.9062499999999993,0.0937500000000007,0.0,0.7499999999999991,0.25000000000000094
646,13.0,20.0,4.0,3.12,3.96,3.84,0.36,0.33,0.36,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.0,1.0,0.051,0.31,0.507,0.0,0.0,1.0,0.0,0.8787878787878788,0.1212121212121213,0.0,0.5555555555555555,0.4444444444444444
647,13.0,20.0,3.82,3.36,3.73,3.61,0.38,0.33,0.36,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.0,1.0,0.0425,0.3145,0.508,0.0,0.0,1.0,0.0,0.7272727272727274,0.27272727272727265,0.0,0.4166666666666666,0.5833333333333335
648,13.0,20.0,4.06,3.49,4.03,3.94,0.38,0.34,0.36,0.0,0.75,0.25,0.0,0.5,0.5,0.0,0.0,1.0,0.0555,0.2985,0.511,0.0,0.0,1.0,0.0,0.9117647058823548,0.0882352941176452,0.0,0.6666666666666675,0.3333333333333325
649,13.0,-10.0,4.18,3.68,4.14,4.04,0.34,0.32,0.36,0.0,0.75,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.06949999999999999,0.28099999999999997,0.53,0.0,0.0,1.0,0.0,0.875,0.125,0.0,0.6111111111111124,0.3888888888888877
650,13.0,-30.0,3.46,3.83,3.38,3.2,0.33,0.37,0.36,0.0,0.75,0.25,1.0,0.0,0.0,0.0,0.1710526315789475,0.8289473684210525,0.0895,0.2655,0.503,1.0,0.0,0.0,0.0,0.7837837837837837,0.21621621621621634,0.0,0.2777777777777781,0.7222222222222219
651,13.0,-30.0,2.38,3.88,2.33,2.15,0.24,0.4,0.37,0.0,0.75,0.25,1.0,0.0,0.0,0.0,0.8815789473684212,0.11842105263157876,0.136,0.21549999999999997,0.465,1.0,0.0,0.0,0.0,0.8750000000000004,0.12499999999999958,0.0,0.3783783783783786,0.6216216216216214
652,13.0,-50.0,2.13,3.65,2.37,2.1,0.61,0.4,0.37,0.0,0.75,0.25,1.0,0.0,0.0,0.07000000000000027,0.9299999999999997,0.0,0.201,0.16649999999999998,0.43,1.0,0.0,0.0,0.6000000000000006,0.39999999999999936,0.0,0.0,0.9189189189189194,0.08108108108108053
653,14.0,-50.0,2.05,3.34,2.16,2.02,0.8,0.34,0.37,0.0,0.5,0.5,1.0,0.0,0.0,0.15000000000000033,0.8499999999999996,0.0,0.2475,0.1355,0.39799999999999996,1.0,0.0,0.0,0.32352941176470673,0.6764705882352933,0.0,0.0,0.9189189189189194,0.08108108108108053
654,14.0,-20.0,2.23,3.04,2.66,2.24,0.89,0.32,0.36,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.980263157894737,0.01973684210526303,0.2475,0.1295,0.39399999999999996,0.9101123595505617,0.08988764044943827,0.0,1.0,0.0,0.0,0.02777777777777843,0.9722222222222215,0.0
655,14.0,-20.0,1.89,2.74,1.75,1.81,0.8,0.36,0.36,0.0,0.5,0.5,1.0,0.0,0.0,0.3100000000000002,0.6899999999999998,0.0,0.2325,0.128,0.4,1.0,0.0,0.0,0.0,0.6111111111111113,0.3888888888888888,0.0,0.7777777777777781,0.2222222222222219
656,14.0,-20.0,1.8,2.36,2.05,1.81,0.51,0.35,0.36,0.0,0.5,0.5,1.0,0.0,0.0,0.4,0.6,0.0,0.1815,0.13899999999999998,0.48,1.0,0.0,0.0,0.7142857142857134,0.28571428571428653,0.0,0.027777777777777814,0.9722222222222221,0.0
657,14.0,-20.0,1.73,2.08,1.78,1.73,0.2,0.35,0.36,0.0,0.5,0.5,1.0,0.0,0.0,0.4700000000000001,0.5299999999999999,0.0,0.24450000000000002,0.1225,0.40299999999999997,1.0,0.0,0.0,0.14285714285714304,0.857142857142857,0.0,1.5876189243065824e-12,0.9999999999968248,1.5876189243065822e-12
658,14.0,-20.0,1.55,1.97,1.6,1.55,0.18,0.35,0.36,0.0,0.5,0.5,1.0,0.0,0.0,0.65,0.35000000000000003,0.0,0.21150000000000002,0.1585,0.41100000000000003,1.0,0.0,0.0,0.14285714285714296,0.8571428571428571,0.0,1.5327245637062238e-12,0.9999999999969345,1.5327245637062238e-12
659,14.0,0.0,1.81,1.88,2.06,1.88,0.22,0.34,0.36,0.0,0.5,0.5,0.9999999999618012,3.819876288299699e-11,0.0,0.39,0.61,0.0,0.23549999999999996,0.11899999999999998,0.413,0.3181818181818175,0.6818181818181825,0.0,0.7352941176470587,0.26470588235294135,0.0,0.19444444444444406,0.8055555555555559,0.0
660,14.0,0.0,1.88,1.83,1.91,1.88,0.2,0.34,0.36,0.0,0.5,0.5,0.9999999999618012,3.819876288299699e-11,0.0,0.32000000000000023,0.6799999999999998,0.0,0.27399999999999997,0.0975,0.38299999999999995,0.0,0.7500000000000011,0.2499999999999989,0.08823529411764712,0.9117647058823528,0.0,1.6332614263771376e-12,0.9999999999967335,1.6332614263771376e-12
661,14.0,10.0,1.36,1.78,1.21,1.31,0.11,0.37,0.36,0.0,0.5,0.5,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.8399999999999999,0.16000000000000011,0.0,0.26049999999999995,0.10099999999999999,0.386,1.0,0.0,0.0,0.0,0.5945945945945944,0.40540540540540565,0.0,0.8611111111111109,0.13888888888888906
662,14.0,0.0,1.84,1.69,1.97,1.95,0.18,0.39,0.36,0.0,0.5,0.5,0.9999999999618012,3.819876288299699e-11,0.0,0.36000000000000004,0.64,0.0,0.2515,0.09649999999999999,0.39899999999999997,0.0,0.16666666666666566,0.8333333333333344,0.33333333333333315,0.6666666666666669,0.0,0.30555555555555514,0.694444444444445,0.0
663,14.0,0.0,2.37,1.7,2.02,2.4,0.18,0.23,0.36,0.0,0.5,0.5,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.8881578947368421,0.11184210526315784,0.2335,0.095,0.40399999999999997,0.0,0.0,1.0,0.0,0.0,1.0,0.08333333333333283,0.9166666666666672,0.0
664,14.0,10.0,2.79,1.8,2.56,2.77,0.31,0.28,0.36,0.0,0.5,0.5,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.611842105263158,0.38815789473684204,0.21850000000000003,0.09699999999999999,0.441,0.0,0.0,1.0,0.0,0.17857142857142808,0.821428571428572,0.0,0.9444444444444444,0.05555555555555563
665,15.0,10.0,2.7,2.01,2.35,2.58,0.46,0.28,0.36,0.0,0.25,0.75,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.0,0.6710526315789473,0.3289473684210526,0.2085,0.1085,0.44299999999999995,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6666666666666662,0.33333333333333376
666,15.0,0.0,2.78,2.16,2.67,2.72,0.51,0.28,0.36,0.0,0.25,0.75,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.6184210526315792,0.3815789473684208,0.2065,0.10549999999999998,0.45899999999999996,0.0,0.0,1.0,0.0,0.607142857142858,0.39285714285714207,0.0,0.8333333333333344,0.16666666666666566
667,15.0,0.0,2.47,2.31,2.28,2.34,0.54,0.28,0.36,0.0,0.25,0.75,0.9999999999618012,3.819876288299699e-11,0.0,0.0,0.8223684210526315,0.17763157894736842,0.21050000000000002,0.092,0.46,0.0,0.7037037037037035,0.29629629629629656,0.0,0.3214285714285695,0.6785714285714304,0.0,0.6388888888888878,0.36111111111111216
668,15.0,10.0,2.11,2.49,2.04,2.03,0.33,0.28,0.36,0.0,0.25,0.75,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.09000000000000029,0.9099999999999997,0.0,0.212,0.09,0.456,1.0,0.0,0.0,0.0,0.7500000000000008,0.2499999999999992,0.0,0.7777777777777776,0.22222222222222252
669,15.0,10.0,1.85,2.54,1.86,1.82,0.25,0.29,0.36,0.0,0.25,0.75,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.35000000000000003,0.65,0.0,0.21850000000000003,0.07949999999999999,0.45899999999999996,1.0,0.0,0.0,0.03448275862068968,0.9655172413793104,0.0,0.0,0.9166666666666666,0.08333333333333338
670,15.0,0.0,1.58,2.45,1.63,1.57,0.36,0.29,0.35,0.0,0.25,0.75,0.9999999999618012,3.819876288299699e-11,0.0,0.62,0.38,0.0,0.225,0.0885,0.435,1.0,0.0,0.0,0.17241379310344762,0.8275862068965523,0.0,0.0,0.9714285714285713,0.02857142857142861
671,15.0,0.0,1.37,2.25,1.48,1.4,0.44,0.3,0.35,0.0,0.25,0.75,0.9999999999618012,3.819876288299699e-11,0.0,0.8299999999999998,0.17000000000000012,0.0,0.2345,0.059500000000000004,0.442,1.0,0.0,0.0,0.3666666666666662,0.6333333333333337,0.0,0.08571428571428515,0.9142857142857148,0.0
672,15.0,0.0,1.13,2.03,1.22,1.17,0.49,0.3,0.35,0.0,0.25,0.75,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.23,0.0795,0.418,1.0,0.0,0.0,0.3000000000000002,0.6999999999999997,0.0,0.1142857142857144,0.8857142857142857,0.0
673,15.0,10.0,1.51,1.75,1.78,1.65,0.45,0.26,0.35,0.0,0.25,0.75,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.6900000000000001,0.31,0.0,0.256,0.0725,0.387,0.5333333333333333,0.4666666666666666,0.0,1.0,0.0,0.0,0.39999999999999963,0.6000000000000004,0.0
674,15.0,10.0,1.57,1.59,1.56,1.6,0.32,0.25,0.35,0.0,0.25,0.75,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.63,0.37000000000000005,0.0,0.24050000000000002,0.0755,0.414,0.06250000000000004,0.9375,0.0,0.0,0.96,0.040000000000000036,0.08571428571428577,0.9142857142857143,0.0
675,15.0,10.0,1.73,1.5,1.81,1.78,0.22,0.24,0.35,0.0,0.25,0.75,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.4700000000000001,0.5299999999999999,0.0,0.19949999999999998,0.0815,0.493,0.0,0.0,1.0,0.33333333333333365,0.6666666666666664,0.0,0.14285714285714304,0.857142857142857,0.0
676,15.0,20.0,2.11,1.48,2.23,2.16,0.19,0.23,0.35,0.0,0.25,0.75,0.0,0.5,0.5,0.09000000000000029,0.9099999999999997,0.0,0.19950000000000004,0.11900000000000001,0.439,0.0,0.0,1.0,0.5217391304347831,0.4782608695652169,0.0,0.1428571428571436,0.8571428571428564,0.0
677,16.0,20.0,1.37,1.57,1.35,1.26,0.3,0.32,0.36,0.0,0.0,1.0,0.0,0.5,0.5,0.8299999999999998,0.17000000000000012,0.0,0.20550000000000002,0.11349999999999999,0.44299999999999995,0.6666666666666664,0.3333333333333336,0.0,0.0,0.9375,0.06250000000000004,0.0,0.6944444444444443,0.30555555555555575
678,16.0,20.0,1.24,1.57,1.43,1.32,0.3,0.32,0.35,0.0,0.0,1.0,0.0,0.5,0.5,0.96,0.04000000000000003,0.0,0.18,0.13949999999999999,0.462,1.0,0.0,0.0,0.5937499999999997,0.40625000000000033,0.0,0.2285714285714288,0.7714285714285712,0.0
679,16.0,20.0,1.39,1.59,1.54,1.47,0.28,0.3,0.35,0.0,0.0,1.0,0.0,0.5,0.5,0.81,0.1899999999999999,0.0,0.16449999999999998,0.166,0.455,0.7142857142857149,0.28571428571428514,0.0,0.5000000000000004,0.49999999999999967,0.0,0.22857142857142887,0.7714285714285711,0.0
680,16.0,30.0,1.79,1.57,1.77,1.87,0.29,0.26,0.35,0.0,0.0,1.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.41000000000000003,0.59,0.0,0.1525,0.1625,0.479,0.0,0.2413793103448278,0.7586206896551723,0.0,0.923076923076923,0.07692307692307693,0.2285714285714287,0.7714285714285712,0.0
681,16.0,30.0,1.74,1.6,1.49,1.73,0.3,0.23,0.35,0.0,0.0,1.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.4600000000000001,0.5399999999999999,0.0,0.153,0.162,0.491,0.0,0.5333333333333338,0.4666666666666663,0.0,0.0,1.0,0.0,0.9714285714285714,0.02857142857142859
682,16.0,30.0,1.47,1.61,1.55,1.47,0.3,0.23,0.35,0.0,0.0,1.0,0.0,2.6261645717220658e-11,0.9999999999737383,0.7300000000000001,0.26999999999999996,0.0,0.1565,0.16649999999999998,0.48100000000000004,0.466666666666667,0.533333333333333,0.0,0.34782608695652206,0.6521739130434779,0.0,1.5511401678484639e-12,0.9999999999968978,1.5511401678484639e-12
683,16.0,10.0,1.64,1.5,1.53,1.71,0.2,0.22,0.35,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.5600000000000002,0.43999999999999984,0.0,0.1795,0.13799999999999998,0.465,0.0,0.3000000000000003,0.6999999999999996,0.0,0.5000000000000004,0.4999999999999995,0.20000000000000012,0.7999999999999998,0.0
684,16.0,10.0,1.64,1.54,1.6,1.66,0.2,0.22,0.35,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,0.5600000000000002,0.43999999999999984,0.0,0.212,0.1115,0.426,0.0,0.5000000000000006,0.49999999999999944,0.0,0.818181818181819,0.181818181818181,0.05714285714285722,0.9428571428571427,0.0
685,16.0,-10.0,1.51,1.61,1.57,1.53,0.14,0.2,0.35,0.0,0.0,1.0,1.0,0.0,0.0,0.6900000000000001,0.31,0.0,0.20600000000000002,0.1105,0.439,0.7142857142857154,0.2857142857142846,0.0,0.3000000000000003,0.6999999999999996,0.0,0.05714285714285722,0.9428571428571428,0.0
686,16.0,0.0,1.07,1.63,1.4,1.08,0.11,0.24,0.35,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.21100000000000002,0.1025,0.456,1.0,0.0,0.0,1.0,0.0,0.0,0.0285714285714286,0.9714285714285714,0.0
687,16.0,0.0,1.09,1.51,1.46,1.2,0.22,0.24,0.35,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.21849999999999997,0.0855,0.45299999999999996,1.0,0.0,0.0,1.0,0.0,0.0,0.31428571428571395,0.685714285714286,0.0
688,16.0,-10.0,0.44,1.4,0.64,0.45,0.24,0.34,0.35,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23149999999999998,0.0955,0.431,1.0,0.0,0.0,0.5882352941176471,0.411764705882353,0.0,0.028571428571428602,0.9714285714285714,0.0
689,17.0,-10.0,0.75,1.23,0.91,0.96,0.42,0.27,0.35,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2255,0.095,0.43700000000000006,1.0,0.0,0.0,0.5925925925925927,0.40740740740740733,0.0,0.6,0.4000000000000001,0.0
690,17.0,-10.0,1.0,1.08,1.09,1.12,0.41,0.27,0.35,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2425,0.0735,0.441,0.1951219512195124,0.8048780487804875,0.0,0.33333333333333365,0.6666666666666664,0.0,0.3428571428571432,0.6571428571428568,0.0
691,17.0,-10.0,1.05,0.98,1.12,1.14,0.33,0.27,0.35,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2195,0.0805,0.467,0.0,0.7878787878787877,0.21212121212121227,0.25925925925925947,0.7407407407407405,0.0,0.25714285714285673,0.7428571428571432,0.0
692,17.0,0.0,0.99,0.9,1.06,1.06,0.24,0.26,0.35,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.19149999999999998,0.09449999999999999,0.49700000000000005,0.0,0.6250000000000002,0.37499999999999967,0.26923076923076944,0.7307692307692305,0.0,0.20000000000000018,0.7999999999999997,0.0
693,17.0,0.0,0.91,0.89,0.99,0.99,0.23,0.26,0.35,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.23049999999999998,0.084,0.44799999999999995,0.0,0.9130434782608695,0.08695652173913049,0.30769230769230754,0.6923076923076925,0.0,0.22857142857142848,0.7714285714285716,0.0
694,17.0,0.0,0.92,0.86,0.99,1.02,0.21,0.24,0.35,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.2455,0.0635,0.43700000000000006,0.0,0.7142857142857142,0.28571428571428586,0.2916666666666665,0.7083333333333335,0.0,0.28571428571428564,0.7142857142857143,0.0
695,17.0,-10.0,0.74,0.94,0.83,0.81,0.1,0.25,0.35,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2525,0.075,0.41100000000000003,1.0,0.0,0.0,0.3599999999999999,0.6400000000000001,0.0,0.2000000000000002,0.7999999999999998,0.0
696,17.0,-10.0,0.92,0.93,0.99,1.06,0.1,0.25,0.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.239,0.06649999999999999,0.433,0.10000000000000012,0.8999999999999999,0.0,0.2799999999999998,0.7200000000000002,0.0,0.41176470588235287,0.5882352941176471,0.0
697,17.0,-10.0,0.97,0.92,0.97,1.05,0.1,0.23,0.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2555,0.067,0.40700000000000003,0.0,0.5000000000000006,0.49999999999999944,2.121008681662234e-12,0.9999999999957581,2.1210086816622335e-12,0.235294117647059,0.7647058823529411,0.0
698,17.0,-10.0,1.18,0.91,1.0,1.29,0.08,0.17,0.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.288,0.069,0.35200000000000004,0.0,0.0,1.0,0.0,0.0,1.0,0.32352941176470607,0.6764705882352938,0.0
699,17.0,-10.0,0.77,0.94,0.91,0.79,0.13,0.18,0.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3165,0.0555,0.305,1.0,0.0,0.0,0.7777777777777777,0.22222222222222235,0.0,0.058823529411764754,0.9411764705882353,0.0
700,17.0,-10.0,1.04,0.92,0.93,1.18,0.15,0.18,0.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3185,0.05449999999999999,0.299,0.0,0.20000000000000015,0.7999999999999998,0.0,0.3888888888888891,0.6111111111111108,0.41176470588235253,0.5882352941176474,0.0
701,18.0,-10.0,0.65,0.94,1.04,0.68,0.15,0.12,0.34,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.327,0.050499999999999996,0.307,1.0,0.0,0.0,1.0,0.0,0.0,0.08823529411764713,0.9117647058823528,0.0
702,18.0,0.0,0.47,0.92,0.89,0.58,0.17,0.19,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.3175,0.045,0.312,1.0,0.0,0.0,1.0,0.0,0.0,0.32352941176470584,0.6764705882352943,0.0
703,18.0,0.0,0.54,0.85,0.69,0.67,0.24,0.18,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.32050000000000006,0.0345,0.325,1.0,0.0,0.0,0.8333333333333331,0.16666666666666688,0.0,0.38235294117647056,0.6176470588235294,0.0
704,18.0,10.0,0.04,0.77,0.29,0.11,0.26,0.24,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.3235,0.0425,0.306,1.0,0.0,0.0,1.0,0.0,0.0,0.20588235294117646,0.7941176470588236,0.0
705,18.0,10.0,0.28,0.58,0.36,0.47,0.31,0.23,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.32899999999999996,0.03900000000000001,0.303,0.9677419354838708,0.03225806451612924,0.0,0.34782608695652156,0.6521739130434784,0.0,0.5588235294117645,0.4411764705882355,0.0
706,18.0,10.0,0.46,0.5,0.49,0.59,0.31,0.24,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.3115,0.0575,0.313,0.12903225806451607,0.870967741935484,0.0,0.12499999999999988,0.8750000000000001,0.0,0.3823529411764704,0.6176470588235297,0.0
707,18.0,10.0,0.78,0.41,0.73,0.92,0.2,0.24,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.31,0.0475,0.33299999999999996,0.0,0.0,1.0,0.0,0.7916666666666665,0.20833333333333354,0.41176470588235303,0.5882352941176471,0.0
708,18.0,10.0,0.79,0.43,0.76,0.87,0.23,0.24,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.3135,0.055,0.307,0.0,0.0,1.0,0.0,0.8749999999999999,0.1250000000000001,0.23529411764705874,0.7647058823529412,0.0
709,18.0,40.0,0.48,0.48,0.58,0.54,0.27,0.25,0.34,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2945,0.061500000000000006,0.336,1.6069450290194944e-12,0.9999999999967861,1.6069450290194944e-12,0.3999999999999999,0.6000000000000001,0.0,0.17647058823529427,0.8235294117647057,0.0
710,18.0,20.0,0.16,0.47,0.35,0.25,0.27,0.27,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3185,0.05800000000000001,0.301,1.0,0.0,0.0,0.7037037037037036,0.29629629629629645,0.0,0.2647058823529411,0.7352941176470589,0.0
711,18.0,20.0,0.28,0.49,0.46,0.43,0.23,0.23,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.33799999999999997,0.050499999999999996,0.271,0.9130434782608695,0.08695652173913052,0.0,0.782608695652174,0.21739130434782616,0.0,0.4411764705882351,0.5588235294117648,0.0
712,18.0,10.0,0.36,0.49,0.44,0.48,0.23,0.23,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.341,0.04,0.29,0.5652173913043479,0.4347826086956521,0.0,0.3478260869565218,0.6521739130434783,0.0,0.3529411764705882,0.6470588235294118,0.0
713,19.0,10.0,0.15,0.48,0.3,0.24,0.24,0.2,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.3565,0.050499999999999996,0.245,1.0,0.0,0.0,0.7499999999999999,0.2500000000000001,0.0,0.2647058823529412,0.7352941176470589,0.0
714,19.0,20.0,0.13,0.37,0.29,0.26,0.22,0.19,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3265,0.039,0.29600000000000004,1.0,0.0,0.0,0.8421052631578946,0.1578947368421054,0.0,0.38235294117647056,0.6176470588235294,0.0
715,19.0,20.0,-0.34,0.26,-0.14,-0.27,0.13,0.25,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.34450000000000003,0.0515,0.251,1.0,0.0,0.0,0.8,0.19999999999999996,0.0,0.20588235294117643,0.7941176470588235,0.0
716,19.0,20.0,0.28,0.12,0.35,0.5,0.22,0.25,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3475,0.0455,0.265,0.0,0.27272727272727254,0.7272727272727275,0.2799999999999998,0.7200000000000002,0.0,0.6470588235294116,0.35294117647058837,0.0
717,19.0,20.0,0.15,0.15,0.23,0.23,0.23,0.25,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.3475,0.051500000000000004,0.253,1.7284483016722278e-12,0.9999999999965432,1.7284483016722276e-12,0.32000000000000006,0.6799999999999999,0.0,0.23529411764705888,0.7647058823529411,0.0
718,19.0,20.0,0.51,0.12,0.41,0.66,0.22,0.26,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.34950000000000003,0.0425,0.259,0.0,0.0,1.0,0.0,0.6153846153846152,0.3846153846153848,0.44117647058823534,0.5588235294117646,0.0
719,19.0,10.0,0.39,0.15,0.38,0.47,0.26,0.25,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.3615,0.0285,0.253,0.0,0.07692307692307698,0.923076923076923,0.0,0.96,0.040000000000000036,0.2352941176470587,0.7647058823529412,0.0
720,19.0,10.0,0.23,0.19,0.28,0.32,0.27,0.25,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.36200000000000004,0.027999999999999997,0.252,0.0,0.8518518518518519,0.14814814814814817,0.20000000000000007,0.7999999999999999,0.0,0.2647058823529411,0.7352941176470588,0.0
721,19.0,10.0,0.04,0.21,0.21,0.13,0.27,0.21,0.34,0.0,0.0,1.0,4.2973606186676346e-11,0.9999999999355396,2.1486803095723348e-11,1.0,0.0,0.0,0.3635,0.0285,0.251,0.6296296296296295,0.3703703703703704,0.0,0.8095238095238095,0.19047619047619047,0.0,0.2647058823529411,0.7352941176470589,0.0
722,19.0,0.0,0.32,0.27,0.21,0.46,0.15,0.2,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.3815,0.0245,0.21100000000000002,0.0,0.6666666666666667,0.3333333333333332,0.0,0.45,0.55,0.4117647058823529,0.5882352941176471,0.0
723,19.0,0.0,0.32,0.28,0.23,0.41,0.16,0.2,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.407,0.0225,0.174,0.0,0.7500000000000002,0.24999999999999983,0.0,0.55,0.4499999999999999,0.26470588235294107,0.735294117647059,0.0
724,19.0,0.0,0.27,0.3,0.22,0.36,0.15,0.2,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.39649999999999996,0.0315,0.17800000000000002,0.19999999999999982,0.8000000000000003,0.0,0.0,0.75,0.25000000000000006,0.26470588235294107,0.7352941176470589,0.0
725,20.0,0.0,0.37,0.26,0.23,0.47,0.11,0.2,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.3975,0.0335,0.172,0.0,3.834306607974581e-12,0.9999999999961657,0.0,0.3000000000000002,0.6999999999999998,0.29411764705882343,0.7058823529411766,0.0
726,20.0,0.0,0.67,0.26,0.26,0.77,0.11,0.24,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.36300000000000004,0.026500000000000003,0.243,0.0,0.0,1.0,0.0,0.0,1.0,0.29411764705882343,0.7058823529411765,0.0
727,20.0,0.0,0.75,0.33,0.53,0.81,0.18,0.24,0.34,0.0,0.0,1.0,0.9999999999618012,3.819876288299699e-11,0.0,1.0,0.0,0.0,0.3675,0.043,0.21100000000000002,0.0,0.0,1.0,0.0,0.08333333333333341,0.9166666666666666,0.17647058823529427,0.8235294117647057,0.0
728,20.0,20.0,0.51,0.45,0.4,0.56,0.19,0.16,0.34,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.295,0.0725,0.275,0.0,0.6842105263157895,0.3157894736842105,0.0,0.3125000000000002,0.6874999999999998,0.1470588235294119,0.8529411764705881,0.0
