,trans,ABG,infexp,infexp0,infexp1,infexp2,infexp0spread,infexp1spread,infexp2spread,trans_low,trans_medium,trans_high,ABG_low,ABG_medium,ABG_high,infexp_low,infexp_medium,infexp_high,infexp0_low,infexp0_medium,infexp0_high,infexp1_low,infexp1_medium,infexp1_high,infexp2_low,infexp2_medium,infexp2_high,index,country,date,trans,ABG,infexp,infrate,infexp0,infexp1,infexp2,infexp0spread,infexp1spread,infexp2spread
707,9.5,5.88235294117647,0.7,-2.61,-3.119867475,-0.110348171,1.011645524,0.859502627,0.688822651,1.0,0.0,0.0,0.0,0.005937712598420947,0.9940622874015791,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,707,romania,138,9.5,5.88235294117647,0.7,-0.7,-2.61,-3.119867475,-0.110348171,1.011645524,0.859502627,0.688822651
708,9.5,5.88235294117647,0.87,-2.23,-0.8112396890000001,-0.75478915,1.242970903,0.74563563,0.68823618,1.0,0.0,0.0,0.0,0.005937712598420947,0.9940622874015791,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,708,romania,139,9.5,5.88235294117647,0.87,-0.78,-2.23,-0.8112396890000001,-0.75478915,1.242970903,0.74563563,0.68823618
709,9.5,-8.49256900212314,1.01,-1.68,-1.709287028,-0.009960053,1.4836947130000002,0.7437397990000001,0.687499016,1.0,0.0,0.0,0.7465733104668877,0.25342668953311237,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,709,romania,140,9.5,-8.49256900212314,1.01,-0.2,-1.68,-1.709287028,-0.009960053,1.4836947130000002,0.7437397990000001,0.687499016
710,9.5,11.194029850746299,1.31,-1.14,-0.7910740829999999,-0.53816198,1.457198225,0.813868953,0.6865021990000001,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,710,romania,141,9.5,11.194029850746299,1.31,-0.57,-1.14,-0.7910740829999999,-0.53816198,1.457198225,0.813868953,0.6865021990000001
711,9.5,11.194029850746299,1.39,-0.54,-1.060262557,-0.307385881,1.211324344,0.812915745,0.684165936,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,711,romania,142,9.5,11.194029850746299,1.39,-0.43,-0.54,-1.060262557,-0.307385881,1.211324344,0.812915745,0.684165936
712,9.5,-2.0429009193054104,1.58,-0.53,-0.81788104,-0.613500025,0.21292408699999998,0.8261369390000001,0.682331413,1.0,0.0,0.0,0.0630241605094723,0.9369758394905277,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,712,romania,143,9.5,-2.0429009193054104,1.58,-0.67,-0.53,-0.81788104,-0.613500025,0.21292408699999998,0.8261369390000001,0.682331413
713,9.5,-2.0429009193054104,1.91,-0.48,-0.948216587,-0.426077315,0.20133719600000002,0.819634827,0.679993106,1.0,0.0,0.0,0.0630241605094723,0.9369758394905277,0.0,0.7655172413793104,0.2344827586206896,0.0,0.7655172413793104,0.2344827586206896,0.0,0.7655172413793103,0.23448275862068962,0.0,0.7655172413793103,0.2344827586206896,0.0,713,romania,144,9.5,-2.0429009193054104,1.91,-0.54,-0.48,-0.948216587,-0.426077315,0.20133719600000002,0.819634827,0.679993106
714,11.0,-8.56531049250535,1.88,-0.43,-0.7863273609999999,0.21462825100000002,0.270012345,0.8241451320000001,0.678902235,1.0,0.0,0.0,0.7542826039187257,0.24571739608127435,0.0,0.8068965517241381,0.19310344827586198,0.0,0.806896551724138,0.19310344827586198,0.0,0.8068965517241381,0.19310344827586196,0.0,0.806896551724138,0.19310344827586196,0.0,714,romania,145,11.0,-8.56531049250535,1.88,0.05,-0.43,-0.7863273609999999,0.21462825100000002,0.270012345,0.8241451320000001,0.678902235
715,11.0,-4.70809792843691,1.86,-0.28,-0.284216053,0.29290139600000004,0.361257065,0.808345467,0.676564781,1.0,0.0,0.0,0.34548724646489365,0.6545127535351063,0.0,0.8344827586206894,0.16551724137931054,0.0,0.8344827586206894,0.1655172413793105,0.0,0.8344827586206895,0.16551724137931054,0.0,0.8344827586206895,0.16551724137931054,0.0,715,romania,146,11.0,-4.70809792843691,1.86,0.2,-0.28,-0.284216053,0.29290139600000004,0.361257065,0.808345467,0.676564781
716,11.0,-4.70809792843691,1.8,-0.16,-0.11127968199999999,0.25810121,0.388917301,0.81158752,0.6742976509999999,1.0,0.0,0.0,0.34548724646489365,0.6545127535351063,0.0,0.9172413793103448,0.08275862068965525,0.0,0.9172413793103448,0.08275862068965527,0.0,0.9172413793103447,0.08275862068965525,0.0,0.9172413793103447,0.08275862068965525,0.0,716,romania,147,11.0,-4.70809792843691,1.8,0.18,-0.16,-0.11127968199999999,0.25810121,0.388917301,0.81158752,0.6742976509999999
717,11.0,5.56070435588508,1.87,0.1,-0.10124175,0.7471479959999999,0.486350354,0.813764887,0.672700018,1.0,0.0,0.0,0.0,0.04955479062949918,0.9504452093705008,0.8206896551724135,0.1793103448275864,0.0,0.8206896551724135,0.1793103448275864,0.0,0.8206896551724137,0.1793103448275864,0.0,0.8206896551724135,0.1793103448275864,0.0,717,romania,148,11.0,5.56070435588508,1.87,0.61,0.1,-0.10124175,0.7471479959999999,0.486350354,0.813764887,0.672700018
718,11.0,1.8018018018018,1.96,0.34,0.306790532,0.711699581,0.431648005,0.832381094,0.6704735629999999,1.0,0.0,0.0,0.0,0.5592798555295697,0.44072014447043045,0.6965517241379311,0.303448275862069,0.0,0.6965517241379311,0.303448275862069,0.0,0.696551724137931,0.30344827586206896,0.0,0.6965517241379311,0.303448275862069,0.0,718,romania,149,11.0,1.8018018018018,1.96,0.64,0.34,0.306790532,0.711699581,0.431648005,0.832381094,0.6704735629999999
719,11.0,1.8018018018018,2.03,0.5,0.334234386,0.9521617659999999,0.320088529,0.8362597629999999,0.668350415,1.0,0.0,0.0,0.0,0.5592798555295697,0.44072014447043045,0.6000000000000002,0.3999999999999998,0.0,0.6000000000000002,0.3999999999999998,0.0,0.6000000000000002,0.3999999999999998,0.0,0.6000000000000002,0.3999999999999998,0.0,719,romania,150,11.0,1.8018018018018,2.03,0.85,0.5,0.334234386,0.9521617659999999,0.320088529,0.8362597629999999,0.668350415
720,11.0,2.7372262773722604,2.21,0.74,0.906189877,1.559929451,0.46,0.359516038,0.667285172,1.0,0.0,0.0,0.0,0.43243184745835445,0.5675681525416456,0.3517241379310344,0.6482758620689656,0.0,0.3517241379310344,0.6482758620689656,0.0,0.3517241379310344,0.6482758620689656,0.0,0.3517241379310344,0.6482758620689656,0.0,720,romania,151,11.0,2.7372262773722604,2.21,1.42,0.74,0.906189877,1.559929451,0.46,0.359516038,0.667285172
721,11.0,-3.34728033472803,2.37,0.93,1.311847996,1.17067852,0.437054535,0.349588757,0.665848902,1.0,0.0,0.0,0.20126498611247864,0.7987350138875213,0.0,0.13103448275862037,0.8689655172413796,0.0,0.13103448275862037,0.8689655172413796,0.0,0.13103448275862037,0.8689655172413796,0.0,0.13103448275862037,0.8689655172413796,0.0,721,romania,152,11.0,-3.34728033472803,2.37,1.15,0.93,1.311847996,1.17067852,0.437054535,0.349588757,0.665848902
722,11.0,-3.34728033472803,2.56,1.17,0.961476034,1.9181334069999998,0.461244693,0.309089014,0.665508247,1.0,0.0,0.0,0.20126498611247864,0.7987350138875213,0.0,0.0,0.8805031446540877,0.1194968553459122,0.0,0.8805031446540877,0.11949685534591221,0.0,0.8805031446540877,0.11949685534591221,0.0,0.8805031446540879,0.1194968553459122,722,romania,153,11.0,-3.34728033472803,2.56,1.77,1.17,0.961476034,1.9181334069999998,0.461244693,0.309089014,0.665508247
723,11.0,14.1548709408826,2.91,1.56,1.673930308,2.7818570730000003,0.720027777,0.34768901399999996,0.665858246,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4402515723270436,0.5597484276729564,0.0,0.4402515723270436,0.5597484276729563,0.0,0.4402515723270436,0.5597484276729564,0.0,0.4402515723270436,0.5597484276729564,723,romania,154,11.0,14.1548709408826,2.91,2.63,1.56,1.673930308,2.7818570730000003,0.720027777,0.34768901399999996,0.665858246
724,11.0,15.094339622641499,3.2,2.04,2.444842354,3.3339843460000003,0.915825675,0.38374558799999997,0.66470172,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07547169811320707,0.9245283018867929,0.0,0.07547169811320706,0.924528301886793,0.0,0.07547169811320706,0.9245283018867929,0.0,0.07547169811320706,0.9245283018867929,724,romania,155,11.0,15.094339622641499,3.2,3.23,2.04,2.444842354,3.3339843460000003,0.915825675,0.38374558799999997,0.66470172
725,11.0,15.094339622641499,3.58,2.42,3.308456907,3.3550018839999995,0.935834743,0.413213005,0.662559747,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,725,romania,156,11.0,15.094339622641499,3.58,3.32,2.42,3.308456907,3.3550018839999995,0.935834743,0.413213005,0.662559747
726,11.0,22.4820143884892,3.79,3.05,3.183804167,4.47575125,1.14489592,0.413012804,0.6649466039999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,726,romania,157,11.0,22.4820143884892,3.79,4.32,3.05,3.183804167,4.47575125,1.14489592,0.413012804,0.6649466039999999
727,11.0,16.025641025641004,3.86,3.64,4.5067074719999995,4.762475402,1.08128473,0.4864489000000001,0.6631156029999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,727,romania,158,11.0,16.025641025641004,3.86,4.72,3.64,4.5067074719999995,4.762475402,1.08128473,0.4864489000000001,0.6631156029999999
728,11.0,16.025641025641004,3.91,4.11,4.749559239,4.9797770439999995,0.931738518,0.46333038600000004,0.661184358,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,728,romania,159,11.0,16.025641025641004,3.91,4.95,4.11,4.749559239,4.9797770439999995,0.931738518,0.46333038600000004,0.661184358
729,11.0,7.897334649555771,3.97,4.51,4.936872495,5.251354281,0.842702003,0.484873393,0.659383641,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,729,romania,160,11.0,7.897334649555771,3.97,5.22,4.51,4.936872495,5.251354281,0.842702003,0.484873393,0.659383641
730,11.0,11.2191473448018,4.0,4.92,5.205304405,5.425293794,0.7582787529999999,0.472649627,0.657440741,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,730,romania,161,11.0,11.2191473448018,4.0,5.41,4.92,5.205304405,5.425293794,0.7582787529999999,0.472649627,0.657440741
731,11.0,11.2191473448018,4.03,5.14,5.373330995,5.388217362000001,0.42889004,0.47388081,0.655409496,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,731,romania,162,11.0,11.2191473448018,4.03,5.4,5.14,5.373330995,5.388217362000001,0.42889004,0.47388081,0.655409496
732,11.0,24.0480961923848,3.99,5.11,5.305983169,4.446537258,0.357696333,0.474091195,0.656629409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,732,romania,163,11.0,24.0480961923848,3.99,4.56,5.11,5.305983169,4.446537258,0.357696333,0.474091195,0.656629409
733,11.0,-0.775193798449612,3.88,5.13,4.076688455,5.146621407,0.321309819,0.46779634600000003,0.65635775,1.0,0.0,0.0,0.0,0.90873271595513,0.09126728404487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,733,romania,164,11.0,-0.775193798449612,3.88,5.06,5.13,4.076688455,5.146621407,0.321309819,0.46779634600000003,0.65635775
734,11.0,-0.775193798449612,3.74,5.09,5.201943781000001,5.013318307,0.315446773,0.5229376929999999,0.654430879,1.0,0.0,0.0,0.0,0.90873271595513,0.09126728404487,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,734,romania,165,11.0,-0.775193798449612,3.74,5.03,5.09,5.201943781000001,5.013318307,0.315446773,0.5229376929999999,0.654430879
735,11.0,3.0241935483871,3.72,4.86,4.887585141000001,4.15657024,0.463612626,0.509641636,0.655141772,1.0,0.0,0.0,0.0,0.3935177205988172,0.6064822794011828,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,735,romania,166,11.0,3.0241935483871,3.72,4.25,4.86,4.887585141000001,4.15657024,0.463612626,0.509641636,0.655141772
736,11.0,-8.865248226950358,3.58,4.47,4.101738427,3.356704685,0.7108703590000001,0.49543982299999995,0.655560691,1.0,0.0,0.0,0.7860706247575389,0.2139293752424612,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,736,romania,167,11.0,-8.865248226950358,3.58,3.43,4.47,4.101738427,3.356704685,0.7108703590000001,0.49543982299999995,0.655560691
737,11.0,-8.865248226950358,3.27,4.21,3.44581007,3.2958734069999998,0.773528711,0.47476482600000003,0.653637234,1.0,0.0,0.0,0.7860706247575389,0.2139293752424612,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,737,romania,168,11.0,-8.865248226950358,3.27,3.27,4.21,3.44581007,3.2958734069999998,0.773528711,0.47476482600000003,0.653637234
738,11.0,8.55513307984791,3.23,3.86,3.5197446919999997,3.3614761810000005,0.842092631,0.47499786299999996,0.651700309,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037735849056603536,0.9622641509433965,0.0,0.03773584905660353,0.9622641509433965,0.0,0.037735849056603536,0.9622641509433965,0.0,0.03773584905660353,0.9622641509433965,738,romania,169,11.0,8.55513307984791,3.23,3.32,3.86,3.5197446919999997,3.3614761810000005,0.842092631,0.47499786299999996,0.651700309
739,11.0,-4.91803278688525,3.21,3.62,3.539636382,3.9274867860000002,0.6850328459999999,0.413728624,0.650787687,1.0,0.0,0.0,0.3677365765383414,0.6322634234616585,0.0,0.0,0.06289308176100608,0.937106918238994,0.0,0.06289308176100607,0.937106918238994,0.0,0.06289308176100608,0.937106918238994,0.0,0.06289308176100607,0.937106918238994,739,romania,170,11.0,-4.91803278688525,3.21,3.83,3.62,3.539636382,3.9274867860000002,0.6850328459999999,0.413728624,0.650787687
740,11.0,-4.91803278688525,3.3,3.58,4.12733802,4.06727966,0.407353246,0.414143702,0.648927216,1.0,0.0,0.0,0.3677365765383414,0.6322634234616585,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,740,romania,171,11.0,-4.91803278688525,3.3,4.03,3.58,4.12733802,4.06727966,0.407353246,0.414143702,0.648927216
741,11.0,6.61625708884688,3.36,3.71,4.132592509,4.136321147,0.371146871,0.41461728299999995,0.6470457079999999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,741,romania,172,11.0,6.61625708884688,3.36,4.11,3.71,4.132592509,4.136321147,0.371146871,0.41461728299999995,0.6470457079999999
742,11.0,22.515527950310602,3.47,3.88,4.209934602,4.1143972369999995,0.386764355,0.413612851,0.645175795,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,742,romania,173,11.0,22.515527950310602,3.47,4.1,3.88,4.209934602,4.1143972369999995,0.386764355,0.413612851,0.645175795
743,11.0,22.515527950310602,3.47,3.98,4.155797013,3.8239335060000004,0.297012907,0.412693262,0.643648055,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,743,romania,174,11.0,22.515527950310602,3.47,3.84,3.98,4.155797013,3.8239335060000004,0.297012907,0.412693262,0.643648055
744,13.5,22.515527950310602,1.97,3.07,3.0506979039999997,3.0506979039999997,0.20257938399999997,0.322982476,0.322982476,0.0,0.0,1.0,0.0,0.0,1.0,0.6827586206896552,0.31724137931034485,0.0,0.6827586206896551,0.31724137931034485,0.0,0.6827586206896552,0.31724137931034485,0.0,0.6827586206896552,0.31724137931034485,0.0,744,sweden,13,13.5,22.515527950310602,1.97,2.860354734,3.07,3.0506979039999997,3.0506979039999997,0.20257938399999997,0.322982476,0.322982476
745,13.5,3.31613854089904,2.02,2.94,2.559399574,2.559399574,0.234725393,0.314191231,0.314191231,0.0,0.0,1.0,0.0,0.35392859102860647,0.6460714089713936,0.6137931034482758,0.38620689655172424,0.0,0.6137931034482758,0.38620689655172424,0.0,0.6137931034482758,0.38620689655172424,0.0,0.6137931034482758,0.38620689655172424,0.0,745,sweden,14,13.5,3.31613854089904,2.02,2.77535781,2.94,2.559399574,2.559399574,0.234725393,0.314191231,0.314191231
746,13.5,21.6546363131594,2.12,2.92,2.865227622,2.885159863,0.140835552,0.30049299100000004,0.30721768899999996,0.0,0.0,1.0,0.0,0.0,1.0,0.47586206896551697,0.5241379310344829,0.0,0.47586206896551697,0.524137931034483,0.0,0.47586206896551697,0.524137931034483,0.0,0.47586206896551697,0.524137931034483,0.0,746,sweden,15,13.5,21.6546363131594,2.12,2.8881757589999997,2.92,2.865227622,2.885159863,0.140835552,0.30049299100000004,0.30721768899999996
747,13.5,21.4677983025462,2.22,2.79,2.8127105219999997,2.761835428,0.304250913,0.298862283,0.296006415,0.0,0.0,1.0,0.0,0.0,1.0,0.3379310344827582,0.6620689655172418,0.0,0.3379310344827582,0.6620689655172418,0.0,0.3379310344827582,0.6620689655172417,0.0,0.33793103448275824,0.6620689655172418,0.0,747,sweden,16,13.5,21.4677983025462,2.22,2.261613692,2.79,2.8127105219999997,2.761835428,0.304250913,0.298862283,0.296006415
748,13.5,21.4677983025462,2.41,2.49,2.643788476,1.925246113,0.555843464,0.23931807800000002,0.311583268,0.0,0.0,1.0,0.0,0.0,1.0,0.07586206896551687,0.924137931034483,0.0,0.07586206896551685,0.9241379310344832,0.0,0.07586206896551687,0.9241379310344832,0.0,0.07586206896551687,0.924137931034483,0.0,748,sweden,17,13.5,21.4677983025462,2.41,1.649484536,2.49,2.643788476,1.925246113,0.555843464,0.23931807800000002,0.311583268
749,13.5,9.277667329357191,2.47,2.25,1.961013415,1.732186564,0.582875656,0.266528489,0.30604429899999996,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9937106918238989,0.006289308176101054,0.0,0.9937106918238989,0.006289308176101054,0.0,0.9937106918238989,0.006289308176101054,0.0,0.9937106918238989,0.006289308176101054,749,sweden,18,13.5,9.277667329357191,2.47,1.6650461840000002,2.25,1.961013415,1.732186564,0.582875656,0.266528489,0.30604429899999996
750,13.5,6.98649278062413,2.51,2.04,1.937723536,1.882996794,0.568135417,0.256220875,0.296853923,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9433962264150944,0.05660377358490558,0.0,0.9433962264150945,0.05660377358490558,0.0,0.9433962264150945,0.05660377358490557,0.0,0.9433962264150944,0.05660377358490558,750,sweden,19,13.5,6.98649278062413,2.51,1.725192708,2.04,1.937723536,1.882996794,0.568135417,0.256220875,0.296853923
751,13.5,0.563063063063063,2.46,1.78,1.871885155,1.8051421890000001,0.5176442170000001,0.259561311,0.289833845,0.0,0.0,1.0,0.0,0.7272587203479538,0.2727412796520463,0.006896551724137785,0.9931034482758622,0.0,0.006896551724137785,0.9931034482758622,0.0,0.006896551724137785,0.9931034482758623,0.0,0.006896551724137785,0.9931034482758623,0.0,751,sweden,20,13.5,0.563063063063063,2.46,1.574322675,1.78,1.871885155,1.8051421890000001,0.5176442170000001,0.259561311,0.289833845
752,13.5,0.563063063063063,2.33,1.55,1.609859327,1.5930323480000002,0.35360264399999997,0.258383961,0.285537964,0.0,0.0,1.0,0.0,0.7272587203479538,0.2727412796520463,0.18620689655172387,0.813793103448276,0.0,0.1862068965517239,0.8137931034482762,0.0,0.18620689655172387,0.813793103448276,0.0,0.18620689655172387,0.8137931034482762,0.0,752,sweden,21,13.5,0.563063063063063,2.33,1.1576027979999999,1.55,1.609859327,1.5930323480000002,0.35360264399999997,0.258383961,0.285537964
753,13.5,-12.9068462401796,2.27,1.57,0.9463664890000001,1.027890572,0.212976346,0.261160999,0.290615901,0.0,0.0,1.0,1.0,0.0,0.0,0.2689655172413791,0.7310344827586208,0.0,0.2689655172413791,0.7310344827586208,0.0,0.2689655172413791,0.7310344827586208,0.0,0.2689655172413791,0.7310344827586208,0.0,753,sweden,22,13.5,-12.9068462401796,2.27,1.703309978,1.57,0.9463664890000001,1.027890572,0.212976346,0.261160999,0.290615901
754,13.5,-14.1743444365698,2.21,1.51,2.093171507,2.46500053,0.219126934,0.328213585,0.315338766,0.0,0.0,1.0,1.0,0.0,0.0,0.3517241379310344,0.6482758620689656,0.0,0.3517241379310344,0.6482758620689656,0.0,0.3517241379310344,0.6482758620689656,0.0,0.3517241379310344,0.6482758620689656,0.0,754,sweden,23,13.5,-14.1743444365698,2.21,1.413214156,1.51,2.093171507,2.46500053,0.219126934,0.328213585,0.315338766
755,13.5,-3.4106412005457,2.28,1.5,1.509054915,1.376414339,0.219151263,0.348784957,0.363998517,0.0,0.0,1.0,0.20798010159037666,0.7920198984096234,0.0,0.25517241379310357,0.7448275862068965,0.0,0.25517241379310357,0.7448275862068964,0.0,0.25517241379310357,0.7448275862068964,0.0,0.25517241379310357,0.7448275862068964,0.0,755,sweden,24,13.5,-3.4106412005457,2.28,1.665258839,1.5,1.509054915,1.376414339,0.219151263,0.348784957,0.363998517
756,13.5,-3.4106412005457,2.36,1.71,1.7426292190000001,1.8407385790000002,0.498923457,0.34825482700000004,0.361145262,0.0,0.0,1.0,0.20798010159037666,0.7920198984096234,0.0,0.14482758620689654,0.8551724137931035,0.0,0.14482758620689656,0.8551724137931034,0.0,0.14482758620689656,0.8551724137931035,0.0,0.14482758620689656,0.8551724137931035,0.0,756,sweden,25,13.5,-3.4106412005457,2.36,2.62295082,1.71,1.7426292190000001,1.8407385790000002,0.498923457,0.34825482700000004,0.361145262
757,13.5,6.516587677725121,2.36,2.15,2.693553255,2.805085229,0.829712474,0.399682824,0.377309268,0.0,0.0,1.0,0.0,0.0,1.0,0.14482758620689654,0.8551724137931035,0.0,0.14482758620689656,0.8551724137931034,0.0,0.14482758620689656,0.8551724137931035,0.0,0.14482758620689656,0.8551724137931035,0.0,757,sweden,26,13.5,6.516587677725121,2.36,3.342213611,2.15,2.693553255,2.805085229,0.829712474,0.399682824,0.377309268
758,13.5,2.66489007328448,2.39,2.4,3.191753003,3.3015516369999998,0.7967582559999999,0.419714574,0.383300168,0.0,0.0,1.0,0.0,0.44224098078723395,0.557759019212766,0.10344827586206862,0.8965517241379314,0.0,0.10344827586206862,0.8965517241379314,0.0,0.10344827586206862,0.8965517241379314,0.0,0.10344827586206862,0.8965517241379314,0.0,758,sweden,27,13.5,2.66489007328448,2.39,2.9630518230000003,2.4,3.191753003,3.3015516369999998,0.7967582559999999,0.419714574,0.383300168
759,13.5,-13.3333333333333,2.36,2.58,2.542690045,2.586853345,0.745312922,0.42523566799999996,0.38196996200000005,0.0,0.0,1.0,1.0,0.0,0.0,0.14482758620689654,0.8551724137931035,0.0,0.14482758620689656,0.8551724137931034,0.0,0.14482758620689656,0.8551724137931035,0.0,0.14482758620689656,0.8551724137931035,0.0,759,sweden,28,13.5,-13.3333333333333,2.36,2.295277944,2.58,2.542690045,2.586853345,0.745312922,0.42523566799999996,0.38196996200000005
760,13.5,-13.3333333333333,2.27,2.63,2.087411812,2.158355822,0.629461953,0.411706251,0.378386011,0.0,0.0,1.0,1.0,0.0,0.0,0.2689655172413791,0.7310344827586208,0.0,0.2689655172413791,0.7310344827586208,0.0,0.2689655172413791,0.7310344827586208,0.0,0.2689655172413791,0.7310344827586208,0.0,760,sweden,29,13.5,-13.3333333333333,2.27,1.944875313,2.63,2.087411812,2.158355822,0.629461953,0.411706251,0.378386011
761,13.5,-24.9826509368494,1.99,2.51,1.8913186519999998,1.956847054,0.55461804,0.387413345,0.373766606,0.0,0.0,1.0,1.0,0.0,0.0,0.6551724137931034,0.3448275862068966,0.0,0.6551724137931033,0.3448275862068966,0.0,0.6551724137931034,0.34482758620689663,0.0,0.6551724137931034,0.34482758620689663,0.0,761,sweden,30,13.5,-24.9826509368494,1.99,1.9964136280000002,2.51,1.8913186519999998,1.956847054,0.55461804,0.387413345,0.373766606
762,13.5,5.871990604815029,1.76,2.32,2.035833174,2.1270607000000004,0.554625936,0.38674563700000003,0.367571086,0.0,0.0,1.0,0.0,0.00734289469568334,0.9926571053043166,0.9724137931034482,0.02758620689655175,0.0,0.9724137931034482,0.027586206896551755,0.0,0.9724137931034482,0.027586206896551755,0.0,0.9724137931034483,0.027586206896551755,0.0,762,sweden,31,13.5,5.871990604815029,1.76,2.3935530430000003,2.32,2.035833174,2.1270607000000004,0.554625936,0.38674563700000003,0.367571086
763,13.5,14.162077104642,1.73,2.18,2.386059961,2.511744365,0.365496263,0.39786738200000005,0.364610207,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,763,sweden,32,13.5,14.162077104642,1.73,2.258800913,2.18,2.386059961,2.511744365,0.365496263,0.39786738200000005,0.364610207
764,13.5,14.162077104642,1.72,2.17,2.064832713,2.133922624,0.180130591,0.38508836399999996,0.361656683,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,764,sweden,33,13.5,14.162077104642,1.72,2.276791036,2.17,2.064832713,2.133922624,0.180130591,0.38508836399999996,0.361656683
765,13.5,-7.63888888888889,1.6,2.18,2.3782330259999998,2.366272168,0.194032265,0.34297763600000003,0.35706214399999997,0.0,0.0,1.0,0.6560985281612084,0.34390147183879155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,765,sweden,34,13.5,-7.63888888888889,1.6,1.9598527140000002,2.18,2.3782330259999998,2.366272168,0.194032265,0.34297763600000003,0.35706214399999997
766,13.5,-7.63888888888889,1.62,2.18,1.725910436,1.8687232319999998,0.183935055,0.309100594,0.35848996899999996,0.0,0.0,1.0,0.6560985281612084,0.34390147183879155,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,766,sweden,35,13.5,-7.63888888888889,1.62,2.000952835,2.18,1.725910436,1.8687232319999998,0.183935055,0.309100594,0.35848996899999996
767,13.5,3.64393545028631,1.53,2.06,2.251023966,2.170524896,0.227220824,0.32007993,0.35413703799999996,0.0,0.0,1.0,0.0,0.3094777710066925,0.6905222289933075,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,767,sweden,36,13.5,3.64393545028631,1.53,1.804154303,2.06,2.251023966,2.170524896,0.227220824,0.32007993,0.35413703799999996
